No.,L,Player,PlaySet,1set,2set,3set,4set,5set,AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,GameId,Date,Place,Venue,Spectators,StartTime,EndTime,GameTime,JURY,ChiefUmpire,SubUmpire,Judge,Team,Op.Team,WinPoint,OpWinPoint,1setPoint,Op1setPoint,2setPoint,Op2setPoint,3setPoint,Op3setPoint,4setPoint,Op4setPoint,5setPoint,Op5setPoint,TotalPoint,OpTotalPoint,1setTime,2setTime,3setTime,4setTime,5setTime,TotalTime,GetSet,LostSet,TotalSet,Set,Point
4,,高野直哉,1,,,■,,,8.0,3.0,1.0,37.5,3.0,0.0,0.0,0.0,,0.0,,4.0,0.0,0.0,1.0,6.2,5.0,2.0,1.0,50.0,157,2022-11-27,福岡県,北九州市立総合体育館,1173.0,13:00,14:30,1:30,石井洋壮,冨田博一,木内誠二,賀来愛実,堺ブレイザーズ,サントリーサンバーズ,3.0,0.0,25.0,21.0,25.0,23.0,25.0,22.0,,,,,75.0,66.0,25,29,30,,,1:24,3,0,3.0,,3.0
5,L,堀江友裕,0,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,157,2022-11-27,福岡県,北九州市立総合体育館,1173.0,13:00,14:30,1:30,石井洋壮,冨田博一,木内誠二,賀来愛実,堺ブレイザーズ,サントリーサンバーズ,3.0,0.0,25.0,21.0,25.0,23.0,25.0,22.0,,,,,75.0,66.0,25,29,30,,,1:24,3,0,3.0,,0.0
7,,出耒田敬,3,■,■,■,,,4.0,2.0,0.0,50.0,0.67,0.0,0.0,0.0,,0.0,,9.0,0.0,0.0,1.0,2.8,0.0,0.0,0.0,,157,2022-11-27,福岡県,北九州市立総合体育館,1173.0,13:00,14:30,1:30,石井洋壮,冨田博一,木内誠二,賀来愛実,堺ブレイザーズ,サントリーサンバーズ,3.0,0.0,25.0,21.0,25.0,23.0,25.0,22.0,,,,,75.0,66.0,25,29,30,,,1:24,3,0,3.0,,2.0
9,,迫田郭志,3,■,■,■,,,27.0,15.0,0.0,55.6,5.0,2.0,2.0,0.0,100.0,2.0,0.67,12.0,1.0,2.0,5.0,14.6,17.0,8.0,5.0,61.8,157,2022-11-27,福岡県,北九州市立総合体育館,1173.0,13:00,14:30,1:30,石井洋壮,冨田博一,木内誠二,賀来愛実,堺ブレイザーズ,サントリーサンバーズ,3.0,0.0,25.0,21.0,25.0,23.0,25.0,22.0,,,,,75.0,66.0,25,29,30,,,1:24,3,0,3.0,,18.0
11,,重留日向,3,□,□,□,,,1.0,1.0,0.0,100.0,0.33,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,157,2022-11-27,福岡県,北九州市立総合体育館,1173.0,13:00,14:30,1:30,石井洋壮,冨田博一,木内誠二,賀来愛実,堺ブレイザーズ,サントリーサンバーズ,3.0,0.0,25.0,21.0,25.0,23.0,25.0,22.0,,,,,75.0,66.0,25,29,30,,,1:24,3,0,3.0,,1.0
13,,シャロンバーノンエバンズ,3,■,■,■,,,30.0,16.0,2.0,53.3,5.33,10.0,5.0,2.0,50.0,2.0,0.67,11.0,0.0,6.0,1.0,-11.4,0.0,0.0,0.0,,157,2022-11-27,福岡県,北九州市立総合体育館,1173.0,13:00,14:30,1:30,石井洋壮,冨田博一,木内誠二,賀来愛実,堺ブレイザーズ,サントリーサンバーズ,3.0,0.0,25.0,21.0,25.0,23.0,25.0,22.0,,,,,75.0,66.0,25,29,30,,,1:24,3,0,3.0,,18.0
14,,山口頌平,1,,□,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,157,2022-11-27,福岡県,北九州市立総合体育館,1173.0,13:00,14:30,1:30,石井洋壮,冨田博一,木内誠二,賀来愛実,堺ブレイザーズ,サントリーサンバーズ,3.0,0.0,25.0,21.0,25.0,23.0,25.0,22.0,,,,,75.0,66.0,25,29,30,,,1:24,3,0,3.0,,0.0
17,,深津旭弘,3,■,■,■,,,2.0,1.0,0.0,50.0,0.33,1.0,0.0,0.0,0.0,0.0,,13.0,0.0,1.0,0.0,-1.9,1.0,0.0,0.0,0.0,157,2022-11-27,福岡県,北九州市立総合体育館,1173.0,13:00,14:30,1:30,石井洋壮,冨田博一,木内誠二,賀来愛実,堺ブレイザーズ,サントリーサンバーズ,3.0,0.0,25.0,21.0,25.0,23.0,25.0,22.0,,,,,75.0,66.0,25,29,30,,,1:24,3,0,3.0,,1.0
18,,梅本鈴太郎,0,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,157,2022-11-27,福岡県,北九州市立総合体育館,1173.0,13:00,14:30,1:30,石井洋壮,冨田博一,木内誠二,賀来愛実,堺ブレイザーズ,サントリーサンバーズ,3.0,0.0,25.0,21.0,25.0,23.0,25.0,22.0,,,,,75.0,66.0,25,29,30,,,1:24,3,0,3.0,,0.0
20,L,山本智大,3,●,●,●,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,11.0,6.0,1.0,59.1,157,2022-11-27,福岡県,北九州市立総合体育館,1173.0,13:00,14:30,1:30,石井洋壮,冨田博一,木内誠二,賀来愛実,堺ブレイザーズ,サントリーサンバーズ,3.0,0.0,25.0,21.0,25.0,23.0,25.0,22.0,,,,,75.0,66.0,25,29,30,,,1:24,3,0,3.0,,0.0
22,,赤星伸城,3,□,□,□,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,3.0,0.0,0.0,1.0,8.3,0.0,0.0,0.0,,157,2022-11-27,福岡県,北九州市立総合体育館,1173.0,13:00,14:30,1:30,石井洋壮,冨田博一,木内誠二,賀来愛実,堺ブレイザーズ,サントリーサンバーズ,3.0,0.0,25.0,21.0,25.0,23.0,25.0,22.0,,,,,75.0,66.0,25,29,30,,,1:24,3,0,3.0,,0.0
23,,鵜野幸也,2,□,,□,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,157,2022-11-27,福岡県,北九州市立総合体育館,1173.0,13:00,14:30,1:30,石井洋壮,冨田博一,木内誠二,賀来愛実,堺ブレイザーズ,サントリーサンバーズ,3.0,0.0,25.0,21.0,25.0,23.0,25.0,22.0,,,,,75.0,66.0,25,29,30,,,1:24,3,0,3.0,,0.0
3,,小野遥輝,3,■,■,■,,,10.0,6.0,0.0,60.0,2.0,0.0,0.0,0.0,,1.0,0.33,13.0,1.0,3.0,6.0,13.5,0.0,0.0,0.0,,157,2022-11-27,福岡県,北九州市立総合体育館,1173.0,13:00,14:30,1:30,石井洋壮,冨田博一,木内誠二,賀来愛実,サントリーサンバーズ,堺ブレイザーズ,0.0,3.0,21.0,25.0,23.0,25.0,22.0,25.0,,,,,66.0,75.0,25,29,30,,,1:24,0,3,,3.0,8.0
6,,彭世坤,3,■,■,■,,,11.0,7.0,0.0,63.6,2.33,0.0,0.0,0.0,,0.0,,9.0,0.0,2.0,0.0,-5.6,1.0,0.0,0.0,0.0,157,2022-11-27,福岡県,北九州市立総合体育館,1173.0,13:00,14:30,1:30,石井洋壮,冨田博一,木内誠二,賀来愛実,サントリーサンバーズ,堺ブレイザーズ,0.0,3.0,21.0,25.0,23.0,25.0,22.0,25.0,,,,,66.0,75.0,25,29,30,,,1:24,0,3,,3.0,7.0
7,,デアルマスアライン,3,■,■,■,,,34.0,15.0,0.0,44.1,5.0,13.0,8.0,0.0,61.5,2.0,0.67,12.0,0.0,4.0,1.0,-6.2,0.0,0.0,0.0,,157,2022-11-27,福岡県,北九州市立総合体育館,1173.0,13:00,14:30,1:30,石井洋壮,冨田博一,木内誠二,賀来愛実,サントリーサンバーズ,堺ブレイザーズ,0.0,3.0,21.0,25.0,23.0,25.0,22.0,25.0,,,,,66.0,75.0,25,29,30,,,1:24,0,3,,3.0,17.0
8,L,藤中颯志,3,●,●,●,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,14.0,7.0,4.0,64.3,157,2022-11-27,福岡県,北九州市立総合体育館,1173.0,13:00,14:30,1:30,石井洋壮,冨田博一,木内誠二,賀来愛実,サントリーサンバーズ,堺ブレイザーズ,0.0,3.0,21.0,25.0,23.0,25.0,22.0,25.0,,,,,66.0,75.0,25,29,30,,,1:24,0,3,,3.0,0.0
9,,大宅真樹,3,■,■,■,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,1.0,0.33,10.0,1.0,3.0,2.0,7.5,0.0,0.0,0.0,,157,2022-11-27,福岡県,北九州市立総合体育館,1173.0,13:00,14:30,1:30,石井洋壮,冨田博一,木内誠二,賀来愛実,サントリーサンバーズ,堺ブレイザーズ,0.0,3.0,21.0,25.0,23.0,25.0,22.0,25.0,,,,,66.0,75.0,25,29,30,,,1:24,0,3,,3.0,2.0
10,,藤中謙也,3,■,■,■,,,13.0,2.0,1.0,15.4,0.67,1.0,0.0,0.0,0.0,0.0,,7.0,0.0,2.0,3.0,3.6,32.0,14.0,10.0,59.4,157,2022-11-27,福岡県,北九州市立総合体育館,1173.0,13:00,14:30,1:30,石井洋壮,冨田博一,木内誠二,賀来愛実,サントリーサンバーズ,堺ブレイザーズ,0.0,3.0,21.0,25.0,23.0,25.0,22.0,25.0,,,,,66.0,75.0,25,29,30,,,1:24,0,3,,3.0,2.0
11,,秦耕介,0,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,157,2022-11-27,福岡県,北九州市立総合体育館,1173.0,13:00,14:30,1:30,石井洋壮,冨田博一,木内誠二,賀来愛実,サントリーサンバーズ,堺ブレイザーズ,0.0,3.0,21.0,25.0,23.0,25.0,22.0,25.0,,,,,66.0,75.0,25,29,30,,,1:24,0,3,,3.0,0.0
12,,佐藤謙次,1,□,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,157,2022-11-27,福岡県,北九州市立総合体育館,1173.0,13:00,14:30,1:30,石井洋壮,冨田博一,木内誠二,賀来愛実,サントリーサンバーズ,堺ブレイザーズ,0.0,3.0,21.0,25.0,23.0,25.0,22.0,25.0,,,,,66.0,75.0,25,29,30,,,1:24,0,3,,3.0,0.0
13,,ムセルスキードミトリー,3,□,□,□,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,157,2022-11-27,福岡県,北九州市立総合体育館,1173.0,13:00,14:30,1:30,石井洋壮,冨田博一,木内誠二,賀来愛実,サントリーサンバーズ,堺ブレイザーズ,0.0,3.0,21.0,25.0,23.0,25.0,22.0,25.0,,,,,66.0,75.0,25,29,30,,,1:24,0,3,,3.0,0.0
15,L,喜入祥充,0,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,157,2022-11-27,福岡県,北九州市立総合体育館,1173.0,13:00,14:30,1:30,石井洋壮,冨田博一,木内誠二,賀来愛実,サントリーサンバーズ,堺ブレイザーズ,0.0,3.0,21.0,25.0,23.0,25.0,22.0,25.0,,,,,66.0,75.0,25,29,30,,,1:24,0,3,,3.0,0.0
19,,栗山雅史,1,,,□,,,4.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,,2.0,0.0,1.0,0.0,-12.5,0.0,0.0,0.0,,157,2022-11-27,福岡県,北九州市立総合体育館,1173.0,13:00,14:30,1:30,石井洋壮,冨田博一,木内誠二,賀来愛実,サントリーサンバーズ,堺ブレイザーズ,0.0,3.0,21.0,25.0,23.0,25.0,22.0,25.0,,,,,66.0,75.0,25,29,30,,,1:24,0,3,,3.0,0.0
20,,西田寛基,2,,□,□,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,157,2022-11-27,福岡県,北九州市立総合体育館,1173.0,13:00,14:30,1:30,石井洋壮,冨田博一,木内誠二,賀来愛実,サントリーサンバーズ,堺ブレイザーズ,0.0,3.0,21.0,25.0,23.0,25.0,22.0,25.0,,,,,66.0,75.0,25,29,30,,,1:24,0,3,,3.0,0.0
22,,鍬田憲伸,3,■,■,■,,,23.0,12.0,0.0,52.2,4.0,5.0,4.0,0.0,80.0,0.0,,12.0,0.0,3.0,4.0,2.1,13.0,3.0,8.0,53.8,157,2022-11-27,福岡県,北九州市立総合体育館,1173.0,13:00,14:30,1:30,石井洋壮,冨田博一,木内誠二,賀来愛実,サントリーサンバーズ,堺ブレイザーズ,0.0,3.0,21.0,25.0,23.0,25.0,22.0,25.0,,,,,66.0,75.0,25,29,30,,,1:24,0,3,,3.0,12.0
23,,柏田樹,0,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,157,2022-11-27,福岡県,北九州市立総合体育館,1173.0,13:00,14:30,1:30,石井洋壮,冨田博一,木内誠二,賀来愛実,サントリーサンバーズ,堺ブレイザーズ,0.0,3.0,21.0,25.0,23.0,25.0,22.0,25.0,,,,,66.0,75.0,25,29,30,,,1:24,0,3,,3.0,0.0
2,,イノックモゲニ,5,■,■,■,■,■,40.0,21.0,4.0,52.5,4.2,18.0,10.0,3.0,55.6,1.0,0.2,28.0,4.0,4.0,9.0,18.8,0.0,0.0,0.0,,153,2022-11-26,大分県,昭和電工武道スポーツセンター,620.0,14:00,16:20,2:20,利根川忠史,慈眼雅啓,平田敬基,平川祐介,大分三好ヴァイセアドラー,東レアローズ,1.0,2.0,25.0,21.0,22.0,25.0,17.0,25.0,25.0,23.0,8.0,15.0,97.0,109.0,24,27,25,29.0,16.0,2:01,2,3,5.0,,26.0
5,,大西基之,0,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,153,2022-11-26,大分県,昭和電工武道スポーツセンター,620.0,14:00,16:20,2:20,利根川忠史,慈眼雅啓,平田敬基,平川祐介,大分三好ヴァイセアドラー,東レアローズ,1.0,2.0,25.0,21.0,22.0,25.0,17.0,25.0,25.0,23.0,8.0,15.0,97.0,109.0,24,27,25,29.0,16.0,2:01,2,3,5.0,,0.0
6,,中村竜輔,5,■,■,■,■,■,7.0,2.0,0.0,28.6,0.4,0.0,0.0,0.0,,6.0,1.2,9.0,0.0,1.0,0.0,-2.8,0.0,0.0,0.0,,153,2022-11-26,大分県,昭和電工武道スポーツセンター,620.0,14:00,16:20,2:20,利根川忠史,慈眼雅啓,平田敬基,平川祐介,大分三好ヴァイセアドラー,東レアローズ,1.0,2.0,25.0,21.0,22.0,25.0,17.0,25.0,25.0,23.0,8.0,15.0,97.0,109.0,24,27,25,29.0,16.0,2:01,2,3,5.0,,8.0
7,L,小川峻宗,5,〇,〇,〇,〇,〇,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,100.0,153,2022-11-26,大分県,昭和電工武道スポーツセンター,620.0,14:00,16:20,2:20,利根川忠史,慈眼雅啓,平田敬基,平川祐介,大分三好ヴァイセアドラー,東レアローズ,1.0,2.0,25.0,21.0,22.0,25.0,17.0,25.0,25.0,23.0,8.0,15.0,97.0,109.0,24,27,25,29.0,16.0,2:01,2,3,5.0,,0.0
8,,川口喬,0,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,153,2022-11-26,大分県,昭和電工武道スポーツセンター,620.0,14:00,16:20,2:20,利根川忠史,慈眼雅啓,平田敬基,平川祐介,大分三好ヴァイセアドラー,東レアローズ,1.0,2.0,25.0,21.0,22.0,25.0,17.0,25.0,25.0,23.0,8.0,15.0,97.0,109.0,24,27,25,29.0,16.0,2:01,2,3,5.0,,0.0
10,,山田滉太,5,■,■,■,■,■,13.0,5.0,2.0,38.5,1.0,6.0,4.0,1.0,66.7,0.0,,16.0,1.0,7.0,3.0,0.0,34.0,22.0,3.0,69.1,153,2022-11-26,大分県,昭和電工武道スポーツセンター,620.0,14:00,16:20,2:20,利根川忠史,慈眼雅啓,平田敬基,平川祐介,大分三好ヴァイセアドラー,東レアローズ,1.0,2.0,25.0,21.0,22.0,25.0,17.0,25.0,25.0,23.0,8.0,15.0,97.0,109.0,24,27,25,29.0,16.0,2:01,2,3,5.0,,6.0
11,,伊藤洸貴,5,■,■,■,■,■,3.0,3.0,0.0,100.0,0.6,0.0,0.0,0.0,,3.0,0.6,10.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,,153,2022-11-26,大分県,昭和電工武道スポーツセンター,620.0,14:00,16:20,2:20,利根川忠史,慈眼雅啓,平田敬基,平川祐介,大分三好ヴァイセアドラー,東レアローズ,1.0,2.0,25.0,21.0,22.0,25.0,17.0,25.0,25.0,23.0,8.0,15.0,97.0,109.0,24,27,25,29.0,16.0,2:01,2,3,5.0,,6.0
12,,小野翔平,4,,□,□,□,□,1.0,1.0,0.0,100.0,0.25,0.0,0.0,0.0,,0.0,,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,153,2022-11-26,大分県,昭和電工武道スポーツセンター,620.0,14:00,16:20,2:20,利根川忠史,慈眼雅啓,平田敬基,平川祐介,大分三好ヴァイセアドラー,東レアローズ,1.0,2.0,25.0,21.0,22.0,25.0,17.0,25.0,25.0,23.0,8.0,15.0,97.0,109.0,24,27,25,29.0,16.0,2:01,2,3,5.0,,1.0
13,L,久保田雅人,5,●,●,●,●,●,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,23.0,7.0,4.0,39.1,153,2022-11-26,大分県,昭和電工武道スポーツセンター,620.0,14:00,16:20,2:20,利根川忠史,慈眼雅啓,平田敬基,平川祐介,大分三好ヴァイセアドラー,東レアローズ,1.0,2.0,25.0,21.0,22.0,25.0,17.0,25.0,25.0,23.0,8.0,15.0,97.0,109.0,24,27,25,29.0,16.0,2:01,2,3,5.0,,0.0
14,,藤原奨太,5,■,■,■,■,■,30.0,11.0,2.0,36.7,2.2,2.0,0.0,0.0,0.0,0.0,,15.0,0.0,3.0,1.0,-3.3,21.0,3.0,5.0,26.2,153,2022-11-26,大分県,昭和電工武道スポーツセンター,620.0,14:00,16:20,2:20,利根川忠史,慈眼雅啓,平田敬基,平川祐介,大分三好ヴァイセアドラー,東レアローズ,1.0,2.0,25.0,21.0,22.0,25.0,17.0,25.0,25.0,23.0,8.0,15.0,97.0,109.0,24,27,25,29.0,16.0,2:01,2,3,5.0,,11.0
15,,安部翔大,5,■,■,■,■,■,10.0,6.0,1.0,60.0,1.2,0.0,0.0,0.0,,0.0,,10.0,0.0,2.0,0.0,-5.0,1.0,1.0,0.0,100.0,153,2022-11-26,大分県,昭和電工武道スポーツセンター,620.0,14:00,16:20,2:20,利根川忠史,慈眼雅啓,平田敬基,平川祐介,大分三好ヴァイセアドラー,東レアローズ,1.0,2.0,25.0,21.0,22.0,25.0,17.0,25.0,25.0,23.0,8.0,15.0,97.0,109.0,24,27,25,29.0,16.0,2:01,2,3,5.0,,6.0
18,,古賀健太,1,,,□,,,1.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,153,2022-11-26,大分県,昭和電工武道スポーツセンター,620.0,14:00,16:20,2:20,利根川忠史,慈眼雅啓,平田敬基,平川祐介,大分三好ヴァイセアドラー,東レアローズ,1.0,2.0,25.0,21.0,22.0,25.0,17.0,25.0,25.0,23.0,8.0,15.0,97.0,109.0,24,27,25,29.0,16.0,2:01,2,3,5.0,,1.0
20,,永尾敏明,3,,□,□,□,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,153,2022-11-26,大分県,昭和電工武道スポーツセンター,620.0,14:00,16:20,2:20,利根川忠史,慈眼雅啓,平田敬基,平川祐介,大分三好ヴァイセアドラー,東レアローズ,1.0,2.0,25.0,21.0,22.0,25.0,17.0,25.0,25.0,23.0,8.0,15.0,97.0,109.0,24,27,25,29.0,16.0,2:01,2,3,5.0,,0.0
21,,井口直紀,2,,,□,,□,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,153,2022-11-26,大分県,昭和電工武道スポーツセンター,620.0,14:00,16:20,2:20,利根川忠史,慈眼雅啓,平田敬基,平川祐介,大分三好ヴァイセアドラー,東レアローズ,1.0,2.0,25.0,21.0,22.0,25.0,17.0,25.0,25.0,23.0,8.0,15.0,97.0,109.0,24,27,25,29.0,16.0,2:01,2,3,5.0,,0.0
1,,難波尭弘,3,,□,,□,■,1.0,1.0,0.0,100.0,0.33,0.0,0.0,0.0,,0.0,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,153,2022-11-26,大分県,昭和電工武道スポーツセンター,620.0,14:00,16:20,2:20,利根川忠史,慈眼雅啓,平田敬基,平川祐介,東レアローズ,大分三好ヴァイセアドラー,2.0,1.0,21.0,25.0,25.0,22.0,25.0,17.0,23.0,25.0,15.0,8.0,109.0,97.0,24,27,25,29.0,16.0,2:01,3,2,,5.0,1.0
2,,高橋健太郎,0,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,153,2022-11-26,大分県,昭和電工武道スポーツセンター,620.0,14:00,16:20,2:20,利根川忠史,慈眼雅啓,平田敬基,平川祐介,東レアローズ,大分三好ヴァイセアドラー,2.0,1.0,21.0,25.0,25.0,22.0,25.0,17.0,23.0,25.0,15.0,8.0,109.0,97.0,24,27,25,29.0,16.0,2:01,3,2,,5.0,0.0
3,L,山口拓海,5,●,●,●,●,●,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,33.0,20.0,5.0,68.2,153,2022-11-26,大分県,昭和電工武道スポーツセンター,620.0,14:00,16:20,2:20,利根川忠史,慈眼雅啓,平田敬基,平川祐介,東レアローズ,大分三好ヴァイセアドラー,2.0,1.0,21.0,25.0,25.0,22.0,25.0,17.0,23.0,25.0,15.0,8.0,109.0,97.0,24,27,25,29.0,16.0,2:01,3,2,,5.0,0.0
4,,酒井啓輔,5,■,■,■,■,■,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,153,2022-11-26,大分県,昭和電工武道スポーツセンター,620.0,14:00,16:20,2:20,利根川忠史,慈眼雅啓,平田敬基,平川祐介,東レアローズ,大分三好ヴァイセアドラー,2.0,1.0,21.0,25.0,25.0,22.0,25.0,17.0,23.0,25.0,15.0,8.0,109.0,97.0,24,27,25,29.0,16.0,2:01,3,2,,5.0,0.0
5,,米山裕太,0,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,153,2022-11-26,大分県,昭和電工武道スポーツセンター,620.0,14:00,16:20,2:20,利根川忠史,慈眼雅啓,平田敬基,平川祐介,東レアローズ,大分三好ヴァイセアドラー,2.0,1.0,21.0,25.0,25.0,22.0,25.0,17.0,23.0,25.0,15.0,8.0,109.0,97.0,24,27,25,29.0,16.0,2:01,3,2,,5.0,0.0
6,,手塚大,5,□,□,□,□,□,3.0,1.0,0.0,33.3,0.2,0.0,0.0,0.0,,1.0,0.2,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,153,2022-11-26,大分県,昭和電工武道スポーツセンター,620.0,14:00,16:20,2:20,利根川忠史,慈眼雅啓,平田敬基,平川祐介,東レアローズ,大分三好ヴァイセアドラー,2.0,1.0,21.0,25.0,25.0,22.0,25.0,17.0,23.0,25.0,15.0,8.0,109.0,97.0,24,27,25,29.0,16.0,2:01,3,2,,5.0,2.0
7,,峯村雄大,1,,,□,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,153,2022-11-26,大分県,昭和電工武道スポーツセンター,620.0,14:00,16:20,2:20,利根川忠史,慈眼雅啓,平田敬基,平川祐介,東レアローズ,大分三好ヴァイセアドラー,2.0,1.0,21.0,25.0,25.0,22.0,25.0,17.0,23.0,25.0,15.0,8.0,109.0,97.0,24,27,25,29.0,16.0,2:01,3,2,,5.0,0.0
8,,真子康佑,4,□,□,□,,□,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,153,2022-11-26,大分県,昭和電工武道スポーツセンター,620.0,14:00,16:20,2:20,利根川忠史,慈眼雅啓,平田敬基,平川祐介,東レアローズ,大分三好ヴァイセアドラー,2.0,1.0,21.0,25.0,25.0,22.0,25.0,17.0,23.0,25.0,15.0,8.0,109.0,97.0,24,27,25,29.0,16.0,2:01,3,2,,5.0,0.0
9,,富田将馬,5,■,■,■,■,■,24.0,12.0,3.0,50.0,2.4,5.0,3.0,1.0,60.0,0.0,,14.0,2.0,2.0,6.0,21.4,25.0,13.0,5.0,62.0,153,2022-11-26,大分県,昭和電工武道スポーツセンター,620.0,14:00,16:20,2:20,利根川忠史,慈眼雅啓,平田敬基,平川祐介,東レアローズ,大分三好ヴァイセアドラー,2.0,1.0,21.0,25.0,25.0,22.0,25.0,17.0,23.0,25.0,15.0,8.0,109.0,97.0,24,27,25,29.0,16.0,2:01,3,2,,5.0,14.0
14,,パダルクリスティアン,5,■,■,■,■,■,43.0,26.0,2.0,60.5,5.2,9.0,8.0,1.0,88.9,1.0,0.2,21.0,3.0,5.0,10.0,20.2,0.0,0.0,0.0,,153,2022-11-26,大分県,昭和電工武道スポーツセンター,620.0,14:00,16:20,2:20,利根川忠史,慈眼雅啓,平田敬基,平川祐介,東レアローズ,大分三好ヴァイセアドラー,2.0,1.0,21.0,25.0,25.0,22.0,25.0,17.0,23.0,25.0,15.0,8.0,109.0,97.0,24,27,25,29.0,16.0,2:01,3,2,,5.0,30.0
16,,上條レイモンド,4,■,■,■,■,,9.0,3.0,1.0,33.3,0.75,0.0,0.0,0.0,,1.0,0.25,13.0,3.0,7.0,1.0,11.5,0.0,0.0,0.0,,153,2022-11-26,大分県,昭和電工武道スポーツセンター,620.0,14:00,16:20,2:20,利根川忠史,慈眼雅啓,平田敬基,平川祐介,東レアローズ,大分三好ヴァイセアドラー,2.0,1.0,21.0,25.0,25.0,22.0,25.0,17.0,23.0,25.0,15.0,8.0,109.0,97.0,24,27,25,29.0,16.0,2:01,3,2,,5.0,7.0
17,,小澤宙輝,5,■,■,■,■,■,24.0,11.0,1.0,45.8,2.2,6.0,1.0,0.0,16.7,0.0,,17.0,1.0,6.0,5.0,4.4,16.0,9.0,1.0,59.4,153,2022-11-26,大分県,昭和電工武道スポーツセンター,620.0,14:00,16:20,2:20,利根川忠史,慈眼雅啓,平田敬基,平川祐介,東レアローズ,大分三好ヴァイセアドラー,2.0,1.0,21.0,25.0,25.0,22.0,25.0,17.0,23.0,25.0,15.0,8.0,109.0,97.0,24,27,25,29.0,16.0,2:01,3,2,,5.0,12.0
