No.,L,Player,PlaySet,1set,2set,3set,4set,5set,AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,GameId,Date,Place,Venue,Spectators,StartTime,EndTime,GameTime,JURY,ChiefUmpire,SubUmpire,Judge,Team,Op.Team,WinPoint,OpWinPoint,1setPoint,Op1setPoint,2setPoint,Op2setPoint,3setPoint,Op3setPoint,4setPoint,Op4setPoint,5setPoint,Op5setPoint,TotalPoint,OpTotalPoint,1setTime,2setTime,3setTime,4setTime,5setTime,TotalTime,GetSet,LostSet,TotalSet,Set,Point
6,,山岸隼,4,■,■,■,■,,3.0,2.0,0.0,66.7,0.5,0.0,0.0,0.0,,0.0,,20.0,0.0,3.0,6.0,3.8,1.0,0.0,0.0,0.0,906,2023-04-09,茨城県,ひたちなか市総合運動公園体育館,862.0,14:00,15:47,1:47,富田満,城智人,沢田元,廣澤麻里子,ヴォレアス北海道,大分三好ヴァイセアドラー,3.0,0.0,25.0,17.0,21.0,25.0,25.0,23.0,25.0,17.0,,,96.0,82.0,24,25,27,22,,1:38,3,1,,4.0,2.0
7,,井上仁,4,■,■,■,■,,7.0,5.0,0.0,71.4,1.25,0.0,0.0,0.0,,5.0,1.25,14.0,0.0,3.0,3.0,0.0,2.0,2.0,0.0,100.0,906,2023-04-09,茨城県,ひたちなか市総合運動公園体育館,862.0,14:00,15:47,1:47,富田満,城智人,沢田元,廣澤麻里子,ヴォレアス北海道,大分三好ヴァイセアドラー,3.0,0.0,25.0,17.0,21.0,25.0,25.0,23.0,25.0,17.0,,,96.0,82.0,24,25,27,22,,1:38,3,1,,4.0,10.0
8,,マキネンペェトゥ,0,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,906,2023-04-09,茨城県,ひたちなか市総合運動公園体育館,862.0,14:00,15:47,1:47,富田満,城智人,沢田元,廣澤麻里子,ヴォレアス北海道,大分三好ヴァイセアドラー,3.0,0.0,25.0,17.0,21.0,25.0,25.0,23.0,25.0,17.0,,,96.0,82.0,24,25,27,22,,1:38,3,1,,4.0,0.0
9,,佐々木博秋,4,■,■,■,■,,12.0,5.0,1.0,41.7,1.25,1.0,0.0,0.0,0.0,2.0,0.5,16.0,0.0,2.0,0.0,-3.1,22.0,9.0,4.0,50.0,906,2023-04-09,茨城県,ひたちなか市総合運動公園体育館,862.0,14:00,15:47,1:47,富田満,城智人,沢田元,廣澤麻里子,ヴォレアス北海道,大分三好ヴァイセアドラー,3.0,0.0,25.0,17.0,21.0,25.0,25.0,23.0,25.0,17.0,,,96.0,82.0,24,25,27,22,,1:38,3,1,,4.0,7.0
10,,戸田拓也,4,■,■,■,■,,19.0,6.0,2.0,31.6,1.5,1.0,0.0,0.0,0.0,0.0,,7.0,0.0,4.0,0.0,-14.3,25.0,11.0,5.0,54.0,906,2023-04-09,茨城県,ひたちなか市総合運動公園体育館,862.0,14:00,15:47,1:47,富田満,城智人,沢田元,廣澤麻里子,ヴォレアス北海道,大分三好ヴァイセアドラー,3.0,0.0,25.0,17.0,21.0,25.0,25.0,23.0,25.0,17.0,,,96.0,82.0,24,25,27,22,,1:38,3,1,,4.0,6.0
11,L,外崎航平,4,●,●,●,●,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,11.0,2.0,3.0,31.8,906,2023-04-09,茨城県,ひたちなか市総合運動公園体育館,862.0,14:00,15:47,1:47,富田満,城智人,沢田元,廣澤麻里子,ヴォレアス北海道,大分三好ヴァイセアドラー,3.0,0.0,25.0,17.0,21.0,25.0,25.0,23.0,25.0,17.0,,,96.0,82.0,24,25,27,22,,1:38,3,1,,4.0,0.0
14,,張育陞,4,■,■,■,■,,48.0,26.0,5.0,54.2,6.5,22.0,12.0,1.0,54.5,2.0,0.5,21.0,7.0,5.0,6.0,34.5,0.0,0.0,0.0,,906,2023-04-09,茨城県,ひたちなか市総合運動公園体育館,862.0,14:00,15:47,1:47,富田満,城智人,沢田元,廣澤麻里子,ヴォレアス北海道,大分三好ヴァイセアドラー,3.0,0.0,25.0,17.0,21.0,25.0,25.0,23.0,25.0,17.0,,,96.0,82.0,24,25,27,22,,1:38,3,1,,4.0,35.0
15,,樫村大仁,4,■,■,■,■,,10.0,4.0,0.0,40.0,1.0,0.0,0.0,0.0,,2.0,0.5,9.0,0.0,0.0,1.0,2.8,0.0,0.0,0.0,,906,2023-04-09,茨城県,ひたちなか市総合運動公園体育館,862.0,14:00,15:47,1:47,富田満,城智人,沢田元,廣澤麻里子,ヴォレアス北海道,大分三好ヴァイセアドラー,3.0,0.0,25.0,17.0,21.0,25.0,25.0,23.0,25.0,17.0,,,96.0,82.0,24,25,27,22,,1:38,3,1,,4.0,6.0
16,,谷尻勝将,0,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,906,2023-04-09,茨城県,ひたちなか市総合運動公園体育館,862.0,14:00,15:47,1:47,富田満,城智人,沢田元,廣澤麻里子,ヴォレアス北海道,大分三好ヴァイセアドラー,3.0,0.0,25.0,17.0,21.0,25.0,25.0,23.0,25.0,17.0,,,96.0,82.0,24,25,27,22,,1:38,3,1,,4.0,0.0
17,,酒井駿,0,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,906,2023-04-09,茨城県,ひたちなか市総合運動公園体育館,862.0,14:00,15:47,1:47,富田満,城智人,沢田元,廣澤麻里子,ヴォレアス北海道,大分三好ヴァイセアドラー,3.0,0.0,25.0,17.0,21.0,25.0,25.0,23.0,25.0,17.0,,,96.0,82.0,24,25,27,22,,1:38,3,1,,4.0,0.0
18,,後藤万澄,2,,,□,□,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,5.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,,906,2023-04-09,茨城県,ひたちなか市総合運動公園体育館,862.0,14:00,15:47,1:47,富田満,城智人,沢田元,廣澤麻里子,ヴォレアス北海道,大分三好ヴァイセアドラー,3.0,0.0,25.0,17.0,21.0,25.0,25.0,23.0,25.0,17.0,,,96.0,82.0,24,25,27,22,,1:38,3,1,,4.0,0.0
21,,本澤凌斗,2,,,□,□,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,3.0,1.0,0.0,1.0,41.7,0.0,0.0,0.0,,906,2023-04-09,茨城県,ひたちなか市総合運動公園体育館,862.0,14:00,15:47,1:47,富田満,城智人,沢田元,廣澤麻里子,ヴォレアス北海道,大分三好ヴァイセアドラー,3.0,0.0,25.0,17.0,21.0,25.0,25.0,23.0,25.0,17.0,,,96.0,82.0,24,25,27,22,,1:38,3,1,,4.0,1.0
