Team,GetSet,GetPoint,1SetPoint,2SetPoint,3SetPoint,4SetPoint,5SetPoint,TotalPoint,AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,TF,OpE,OpTeam,LostSet,LostPoint,Op1SetPoint,Op2SetPoint,Op3SetPoint,Op4SetPoint,Op5SetPoint,OpTotalPoint,OpAA,OpAP,OpAE,OpASucc%,OpAP/S,OpBAA,OpBAP,OpBAE,OpBASucc%,OpBP,OpBP/S,OpSVA,OpSVP,OpSVE,OpSVx,OpSVEff%,OpRA,OpRx,OpRg,OpRSucc%,OpTF,OpOpE,GameId,Date,Place,Venue,Spectators,StartTime,EndTime,GameTime,JURY,ChiefUmpire,SubUmpire,Judge,TotalSet
トヨタ自動車サンホークス,3,2,25,25,20,18,15,103.0,128.0,63.0,12.0,49.2,12.6,6.0,2.0,3.0,33.3,9.0,1.8,102.0,2.0,10.0,21.0,4.7,80.0,34.0,27.0,59.4,4.0,29,近畿クラブスフィーダ,2,1,16,17,25,25,12,95.0,129,56,10,43.4,11.20,25,12,2,48.0,9,1.80,96,4,14,17,4.9,90,41.0,28.0,61.1,5.0,26,832,2023-01-22,愛知県,トヨタスポーツセンター,120.0,11:00,12:47,1:47,北村友香,小林隆行,沢田久美子,水越義雄,5
近畿クラブスフィーダ,2,1,16,17,25,25,12,95.0,129.0,56.0,10.0,43.4,11.2,25.0,12.0,2.0,48.0,9.0,1.8,96.0,4.0,14.0,17.0,4.9,90.0,41.0,28.0,61.1,5.0,26,トヨタ自動車サンホークス,3,2,25,25,20,18,15,103.0,128,63,12,49.2,12.60,6,2,3,33.3,9,1.80,102,2,10,21,4.7,80,34.0,27.0,59.4,4.0,29,832,2023-01-22,愛知県,トヨタスポーツセンター,120.0,11:00,12:47,1:47,北村友香,小林隆行,沢田久美子,水越義雄,5
奈良ドリーマーズ,3,2,23,25,28,21,15,112.0,144.0,70.0,13.0,48.6,14.0,21.0,8.0,5.0,38.1,16.0,3.2,111.0,3.0,18.0,28.0,5.0,96.0,35.0,29.0,51.6,1.0,23,長野GaRons,2,1,25,21,26,25,13,110.0,135,59,10,43.7,11.80,27,8,4,29.6,13,2.60,111,6,12,29,9.2,90,29.0,33.0,50.6,1.0,32,833,2023-01-22,愛知県,トヨタスポーツセンター,67.0,13:45,15:43,1:58,北村友香,神戸亮二,杉浦諒祐,松本冴香,5
長野GaRons,2,1,25,21,26,25,13,110.0,135.0,59.0,10.0,43.7,11.8,27.0,8.0,4.0,29.6,13.0,2.6,111.0,6.0,12.0,29.0,9.2,90.0,29.0,33.0,50.6,1.0,32,奈良ドリーマーズ,3,2,23,25,28,21,15,112.0,144,70,13,48.6,14.00,21,8,5,38.1,16,3.20,111,3,18,28,5.0,96,35.0,29.0,51.6,1.0,23,833,2023-01-22,愛知県,トヨタスポーツセンター,67.0,13:45,15:43,1:58,北村友香,神戸亮二,杉浦諒祐,松本冴香,5
トヨタ自動車サンホークス,3,3,25,25,25,,,75.0,98.0,49.0,6.0,50.0,16.33,5.0,3.0,0.0,60.0,4.0,1.33,74.0,3.0,8.0,16.0,6.8,54.0,25.0,16.0,61.1,1.0,19,千葉ZELVA,0,0,21,20,21,,,62.0,99,40,8,40.4,13.33,16,9,0,56.2,3,1.00,63,4,8,10,7.1,64,35.0,12.0,64.1,3.0,15,834,2023-01-28,三重県,AGF鈴鹿体育館,220.0,14:00,15:14,1:14,北村友香,神原圭吾,川崎忍,澤久忠,3
千葉ZELVA,0,0,21,20,21,,,62.0,99.0,40.0,8.0,40.4,13.33,16.0,9.0,0.0,56.2,3.0,1.0,63.0,4.0,8.0,10.0,7.1,64.0,35.0,12.0,64.1,3.0,15,トヨタ自動車サンホークス,3,3,25,25,25,,,75.0,98,49,6,50.0,16.33,5,3,0,60.0,4,1.33,74,3,8,16,6.8,54,25.0,16.0,61.1,1.0,19,834,2023-01-28,三重県,AGF鈴鹿体育館,220.0,14:00,15:14,1:14,北村友香,神原圭吾,川崎忍,澤久忠,3
トヨタ自動車サンホークス,3,3,25,25,25,,,75.0,78.0,47.0,6.0,60.3,15.67,4.0,2.0,0.0,50.0,7.0,2.33,73.0,2.0,11.0,20.0,5.8,45.0,26.0,14.0,73.3,0.0,19,東京ヴェルディ,0,0,18,12,18,,,48.0,82,31,13,37.8,10.33,11,3,5,27.3,0,0.00,50,0,5,5,0.0,61,28.0,12.0,55.7,1.0,17,836,2023-01-29,三重県,AGF鈴鹿体育館,275.0,14:15,15:21,1:06,北村友香,神原圭吾,川崎忍,深田勝利,3
東京ヴェルディ,0,0,18,12,18,,,48.0,82.0,31.0,13.0,37.8,10.33,11.0,3.0,5.0,27.3,0.0,0.0,50.0,0.0,5.0,5.0,0.0,61.0,28.0,12.0,55.7,1.0,17,トヨタ自動車サンホークス,3,3,25,25,25,,,75.0,78,47,6,60.3,15.67,4,2,0,50.0,7,2.33,73,2,11,20,5.8,45,26.0,14.0,73.3,0.0,19,836,2023-01-29,三重県,AGF鈴鹿体育館,275.0,14:15,15:21,1:06,北村友香,神原圭吾,川崎忍,深田勝利,3
クボタスピアーズ,3,3,25,25,25,,,75.0,79.0,43.0,3.0,54.4,14.33,16.0,9.0,2.0,56.2,9.0,3.0,73.0,2.0,6.0,17.0,6.5,42.0,18.0,16.0,61.9,4.0,21,福岡ウイニングスピリッツ,0,0,13,18,18,,,49.0,87,29,10,33.3,9.67,13,4,2,30.8,5,1.67,51,2,7,9,4.9,66,31.0,18.0,60.6,4.0,13,835,2023-01-28,兵庫県,明石中央体育館,90.0,16:05,17:08,1:03,田野敏彦,長堂篤史,前田恭宏,上霜美子,3
福岡ウイニングスピリッツ,0,0,13,18,18,,,49.0,87.0,29.0,10.0,33.3,9.67,13.0,4.0,2.0,30.8,5.0,1.67,51.0,2.0,7.0,9.0,4.9,66.0,31.0,18.0,60.6,4.0,13,クボタスピアーズ,3,3,25,25,25,,,75.0,79,43,3,54.4,14.33,16,9,2,56.2,9,3.00,73,2,6,17,6.5,42,18.0,16.0,61.9,4.0,21,835,2023-01-28,兵庫県,明石中央体育館,90.0,16:05,17:08,1:03,田野敏彦,長堂篤史,前田恭宏,上霜美子,3
長野GaRons,3,3,25,25,25,,,75.0,83.0,41.0,7.0,49.4,13.67,22.0,13.0,2.0,59.1,7.0,2.33,73.0,5.0,9.0,19.0,10.3,49.0,25.0,9.0,60.2,3.0,22,福岡ウイニングスピリッツ,0,0,23,17,16,,,56.0,82,27,9,32.9,9.00,11,2,3,18.2,6,2.00,58,4,8,12,8.6,60,28.0,11.0,55.8,5.0,19,837,2023-01-29,兵庫県,明石中央体育館,70.0,15:00,16:08,1:08,田野敏彦,長堂篤史,前田恭宏,平野萌絵,3
福岡ウイニングスピリッツ,0,0,23,17,16,,,56.0,82.0,27.0,9.0,32.9,9.0,11.0,2.0,3.0,18.2,6.0,2.0,58.0,4.0,8.0,12.0,8.6,60.0,28.0,11.0,55.8,5.0,19,長野GaRons,3,3,25,25,25,,,75.0,83,41,7,49.4,13.67,22,13,2,59.1,7,2.33,73,5,9,19,10.3,49,25.0,9.0,60.2,3.0,22,837,2023-01-29,兵庫県,明石中央体育館,70.0,15:00,16:08,1:08,田野敏彦,長堂篤史,前田恭宏,平野萌絵,3
クボタスピアーズ,3,3,25,25,25,,,75.0,79.0,47.0,4.0,59.5,15.67,14.0,9.0,2.0,64.3,12.0,4.0,73.0,4.0,6.0,27.0,12.7,45.0,25.0,8.0,64.4,4.0,12,東京ヴェルディ,0,0,12,16,21,,,49.0,82,27,6,32.9,9.00,13,4,2,30.8,5,1.67,51,3,4,11,9.3,64,22.0,14.0,45.3,2.0,14,841,2023-02-04,大阪府,住吉スポーツセンター,220.0,13:00,14:07,1:07,田野昭彦,山尾未来,小寺晃平,今井傳悦,3
東京ヴェルディ,0,0,12,16,21,,,49.0,82.0,27.0,6.0,32.9,9.0,13.0,4.0,2.0,30.8,5.0,1.67,51.0,3.0,4.0,11.0,9.3,64.0,22.0,14.0,45.3,2.0,14,クボタスピアーズ,3,3,25,25,25,,,75.0,79,47,4,59.5,15.67,14,9,2,64.3,12,4.00,73,4,6,27,12.7,45,25.0,8.0,64.4,4.0,12,841,2023-02-04,大阪府,住吉スポーツセンター,220.0,13:00,14:07,1:07,田野昭彦,山尾未来,小寺晃平,今井傳悦,3
長野GaRons,0,0,18,23,16,,,57.0,79.0,29.0,8.0,36.7,9.67,18.0,7.0,3.0,38.9,6.0,2.0,58.0,1.0,7.0,18.0,6.5,54.0,23.0,12.0,53.7,4.0,21,福岡ウイニングスピリッツ,3,3,25,25,25,,,75.0,80,46,3,57.5,15.33,11,8,1,72.7,6,2.00,74,4,17,18,5.7,51,21.0,11.0,52.0,1.0,19,842,2023-02-04,大阪府,住吉スポーツセンター,110.0,15:00,16:13,1:13,田野昭彦,吉川耕平,渡邉恵美,藤澤涼加,3
福岡ウイニングスピリッツ,3,3,25,25,25,,,75.0,80.0,46.0,3.0,57.5,15.33,11.0,8.0,1.0,72.7,6.0,2.0,74.0,4.0,17.0,18.0,5.7,51.0,21.0,11.0,52.0,1.0,19,長野GaRons,0,0,18,23,16,,,57.0,79,29,8,36.7,9.67,18,7,3,38.9,6,2.00,58,1,7,18,6.5,54,23.0,12.0,53.7,4.0,21,842,2023-02-04,大阪府,住吉スポーツセンター,110.0,15:00,16:13,1:13,田野昭彦,吉川耕平,渡邉恵美,藤澤涼加,3
東京ヴェルディ,3,2,21,25,18,25,15,104.0,121.0,54.0,5.0,44.6,10.8,13.0,5.0,3.0,38.5,14.0,2.8,104.0,4.0,11.0,24.0,7.0,78.0,29.0,20.0,50.0,4.0,32,長野GaRons,2,1,25,18,25,22,9,99.0,132,61,7,46.2,12.20,23,10,4,43.5,12,2.40,99,6,21,23,6.6,92,39.0,26.0,56.5,4.0,20,846,2023-02-05,大阪府,住吉スポーツセンター,70.0,12:00,14:00,2:00,田野昭彦,大田黒広道,黒木恭平,今井傳悦,5
長野GaRons,2,1,25,18,25,22,9,99.0,132.0,61.0,7.0,46.2,12.2,23.0,10.0,4.0,43.5,12.0,2.4,99.0,6.0,21.0,23.0,6.6,92.0,39.0,26.0,56.5,4.0,20,東京ヴェルディ,3,2,21,25,18,25,15,104.0,121,54,5,44.6,10.80,13,5,3,38.5,14,2.80,104,4,11,24,7.0,78,29.0,20.0,50.0,4.0,32,846,2023-02-05,大阪府,住吉スポーツセンター,70.0,12:00,14:00,2:00,田野昭彦,大田黒広道,黒木恭平,今井傳悦,5
クボタスピアーズ,3,3,25,25,25,,,75.0,86.0,44.0,10.0,51.2,14.67,11.0,2.0,1.0,18.2,9.0,3.0,73.0,4.0,9.0,21.0,9.6,57.0,24.0,18.0,57.9,5.0,18,福岡ウイニングスピリッツ,0,0,23,18,23,,,64.0,87,33,7,37.9,11.00,18,9,1,50.0,4,1.33,66,3,9,12,5.7,62,14.0,25.0,42.7,2.0,24,847,2023-02-05,大阪府,住吉スポーツセンター,260.0,14:40,15:52,1:12,田野昭彦,八木俊樹,高木智記,中野絵里子,3
福岡ウイニングスピリッツ,0,0,23,18,23,,,64.0,87.0,33.0,7.0,37.9,11.0,18.0,9.0,1.0,50.0,4.0,1.33,66.0,3.0,9.0,12.0,5.7,62.0,14.0,25.0,42.7,2.0,24,クボタスピアーズ,3,3,25,25,25,,,75.0,86,44,10,51.2,14.67,11,2,1,18.2,9,3.00,73,4,9,21,9.6,57,24.0,18.0,57.9,5.0,18,847,2023-02-05,大阪府,住吉スポーツセンター,260.0,14:40,15:52,1:12,田野昭彦,八木俊樹,高木智記,中野絵里子,3
東京ヴェルディ,1,0,24,25,15,19,,83.0,120.0,52.0,8.0,43.3,13.0,19.0,9.0,2.0,47.4,5.0,1.25,84.0,4.0,8.0,23.0,9.2,81.0,29.0,11.0,42.6,4.0,22,奈良ドリーマーズ,3,3,26,20,25,25,,96.0,123,59,7,48.0,14.75,17,4,4,23.5,14,3.50,95,3,14,38,9.5,75,33.0,16.0,54.7,1.0,20,848,2023-02-11,東京都,稲城市総合体育館,94.0,13:00,14:43,1:43,富田満,金廣祐介,勝又禎蔵,塚本健二,4
奈良ドリーマーズ,3,3,26,20,25,25,,96.0,123.0,59.0,7.0,48.0,14.75,17.0,4.0,4.0,23.5,14.0,3.5,95.0,3.0,14.0,38.0,9.5,75.0,33.0,16.0,54.7,1.0,20,東京ヴェルディ,1,0,24,25,15,19,,83.0,120,52,8,43.3,13.00,19,9,2,47.4,5,1.25,84,4,8,23,9.2,81,29.0,11.0,42.6,4.0,22,848,2023-02-11,東京都,稲城市総合体育館,94.0,13:00,14:43,1:43,富田満,金廣祐介,勝又禎蔵,塚本健二,4
クボタスピアーズ,1,0,20,15,26,22,,83.0,115.0,56.0,9.0,48.7,14.0,16.0,6.0,2.0,37.5,8.0,2.0,84.0,5.0,12.0,18.0,7.7,90.0,49.0,11.0,60.6,8.0,14,トヨタ自動車サンホークス,3,3,25,25,24,25,,99.0,111,56,6,50.5,14.00,16,12,0,75.0,11,2.75,98,3,7,28,8.4,69,35.0,14.0,60.9,1.0,29,849,2023-02-11,兵庫県,ベイコム総合体育館,450.0,13:00,14:37,1:37,田野敏彦,清水弘也,蔭山泰史,山内康史,4
トヨタ自動車サンホークス,3,3,25,25,24,25,,99.0,111.0,56.0,6.0,50.5,14.0,16.0,12.0,0.0,75.0,11.0,2.75,98.0,3.0,7.0,28.0,8.4,69.0,35.0,14.0,60.9,1.0,29,クボタスピアーズ,1,0,20,15,26,22,,83.0,115,56,9,48.7,14.00,16,6,2,37.5,8,2.00,84,5,12,18,7.7,90,49.0,11.0,60.6,8.0,14,849,2023-02-11,兵庫県,ベイコム総合体育館,450.0,13:00,14:37,1:37,田野敏彦,清水弘也,蔭山泰史,山内康史,4
警視庁フォートファイターズ,1,0,23,19,25,24,,91.0,142.0,58.0,10.0,40.8,14.5,30.0,10.0,3.0,33.3,8.0,2.0,92.0,3.0,11.0,26.0,7.3,80.0,48.0,17.0,70.6,1.0,22,近畿クラブスフィーダ,3,3,25,25,18,26,,94.0,137,56,8,40.9,14.00,23,10,3,43.5,13,3.25,93,3,11,14,4.0,80,34.0,18.0,53.8,3.0,22,850,2023-02-11,兵庫県,ベイコム総合体育館,103.0,15:25,17:17,1:52,田野敏彦,矢野侑理,石田大輔,木村恭子,4
近畿クラブスフィーダ,3,3,25,25,18,26,,94.0,137.0,56.0,8.0,40.9,14.0,23.0,10.0,3.0,43.5,13.0,3.25,93.0,3.0,11.0,14.0,4.0,80.0,34.0,18.0,53.8,3.0,22,警視庁フォートファイターズ,1,0,23,19,25,24,,91.0,142,58,10,40.8,14.50,30,10,3,33.3,8,2.00,92,3,11,26,7.3,80,48.0,17.0,70.6,1.0,22,850,2023-02-11,兵庫県,ベイコム総合体育館,103.0,15:25,17:17,1:52,田野敏彦,矢野侑理,石田大輔,木村恭子,4
千葉ZELVA,1,0,18,25,15,17,,75.0,99.0,38.0,12.0,38.4,9.5,10.0,4.0,1.0,40.0,7.0,1.75,76.0,1.0,14.0,13.0,1.0,74.0,30.0,20.0,54.1,6.0,29,トヨタモビリティ東京スパークル,3,3,25,18,25,25,,93.0,117,53,9,45.3,13.25,17,7,2,41.2,6,1.50,92,2,17,23,3.8,62,27.0,21.0,60.5,3.0,32,852,2023-02-11,福岡県,福岡市民体育館,150.0,15:39,17:08,1:29,芦田光巨,森山真梨絵,福本信太郎,青栁遥,4
トヨタモビリティ東京スパークル,3,3,25,18,25,25,,93.0,117.0,53.0,9.0,45.3,13.25,17.0,7.0,2.0,41.2,6.0,1.5,92.0,2.0,17.0,23.0,3.8,62.0,27.0,21.0,60.5,3.0,32,千葉ZELVA,1,0,18,25,15,17,,75.0,99,38,12,38.4,9.50,10,4,1,40.0,7,1.75,76,1,14,13,1.0,74,30.0,20.0,54.1,6.0,29,852,2023-02-11,福岡県,福岡市民体育館,150.0,15:39,17:08,1:29,芦田光巨,森山真梨絵,福本信太郎,青栁遥,4
警視庁フォートファイターズ,3,3,25,25,25,,,75.0,91.0,42.0,4.0,46.2,14.0,21.0,11.0,0.0,52.4,8.0,2.67,73.0,0.0,12.0,16.0,1.4,52.0,28.0,16.0,69.2,1.0,25,近畿クラブスフィーダ,0,0,17,23,19,,,59.0,94,37,10,39.4,12.33,15,6,3,40.0,5,1.67,61,0,9,8,-0.4,61,29.0,16.0,60.7,6.0,17,839,2023-02-04,東京都,武蔵野総合体育館,0.0,13:00,14:14,1:14,小林朝実,大井悠矢,川久保敬規,橋本正太郎,3
近畿クラブスフィーダ,0,0,17,23,19,,,59.0,94.0,37.0,10.0,39.4,12.33,15.0,6.0,3.0,40.0,5.0,1.67,61.0,0.0,9.0,8.0,-0.4,61.0,29.0,16.0,60.7,6.0,17,警視庁フォートファイターズ,3,3,25,25,25,,,75.0,91,42,4,46.2,14.00,21,11,0,52.4,8,2.67,73,0,12,16,1.4,52,28.0,16.0,69.2,1.0,25,839,2023-02-04,東京都,武蔵野総合体育館,0.0,13:00,14:14,1:14,小林朝実,大井悠矢,川久保敬規,橋本正太郎,3
警視庁フォートファイターズ,3,3,25,24,25,25,,99.0,128.0,62.0,13.0,48.4,15.5,24.0,13.0,5.0,54.2,9.0,2.25,98.0,3.0,11.0,25.0,6.6,75.0,29.0,30.0,58.7,2.0,25,千葉ZELVA,1,0,19,26,20,22,,87.0,128,52,9,40.6,13.00,10,1,3,10.0,7,1.75,88,2,11,16,3.7,86,27.0,32.0,50.0,5.0,26,844,2023-02-05,東京都,武蔵野総合体育館,170.0,13:50,15:41,1:51,大塚達也,大井悠矢,川久保敬規,角野八重,4
千葉ZELVA,1,0,19,26,20,22,,87.0,128.0,52.0,9.0,40.6,13.0,10.0,1.0,3.0,10.0,7.0,1.75,88.0,2.0,11.0,16.0,3.7,86.0,27.0,32.0,50.0,5.0,26,警視庁フォートファイターズ,3,3,25,24,25,25,,99.0,128,62,13,48.4,15.50,24,13,5,54.2,9,2.25,98,3,11,25,6.6,75,29.0,30.0,58.7,2.0,25,844,2023-02-05,東京都,武蔵野総合体育館,170.0,13:50,15:41,1:51,大塚達也,大井悠矢,川久保敬規,角野八重,4
奈良ドリーマーズ,3,3,25,28,25,,,78.0,81.0,42.0,6.0,51.9,14.0,12.0,6.0,3.0,50.0,8.0,2.67,76.0,0.0,9.0,20.0,3.6,50.0,33.0,6.0,72.0,4.0,28,千葉ZELVA,0,0,14,26,19,,,59.0,92,36,14,39.1,12.00,10,4,2,40.0,3,1.00,61,1,11,10,1.2,67,38.0,9.0,63.4,3.0,19,838,2023-02-04,東京都,武蔵野総合体育館,105.0,11:00,12:14,1:14,大塚達也,金廣祐介,有村公美子,角野八重,3
千葉ZELVA,0,0,14,26,19,,,59.0,92.0,36.0,14.0,39.1,12.0,10.0,4.0,2.0,40.0,3.0,1.0,61.0,1.0,11.0,10.0,1.2,67.0,38.0,9.0,63.4,3.0,19,奈良ドリーマーズ,3,3,25,28,25,,,78.0,81,42,6,51.9,14.00,12,6,3,50.0,8,2.67,76,0,9,20,3.6,50,33.0,6.0,72.0,4.0,28,838,2023-02-04,東京都,武蔵野総合体育館,105.0,11:00,12:14,1:14,大塚達也,金廣祐介,有村公美子,角野八重,3
トヨタモビリティ東京スパークル,0,0,16,19,22,,,57.0,90.0,35.0,6.0,38.9,11.67,19.0,8.0,1.0,42.1,3.0,1.0,59.0,2.0,8.0,10.0,4.2,65.0,18.0,26.0,47.7,4.0,17,トヨタ自動車サンホークス,3,3,25,25,25,,,75.0,87,48,7,55.2,16.00,4,1,0,25.0,7,2.33,73,2,7,20,7.2,51,24.0,15.0,61.8,3.0,18,840,2023-02-04,東京都,武蔵野総合体育館,0.0,15:00,16:06,1:06,大塚達也,中西幸治,加藤飛翔,金廣美喜夫,3
トヨタ自動車サンホークス,3,3,25,25,25,,,75.0,87.0,48.0,7.0,55.2,16.0,4.0,1.0,0.0,25.0,7.0,2.33,73.0,2.0,7.0,20.0,7.2,51.0,24.0,15.0,61.8,3.0,18,トヨタモビリティ東京スパークル,0,0,16,19,22,,,57.0,90,35,6,38.9,11.67,19,8,1,42.1,3,1.00,59,2,8,10,4.2,65,18.0,26.0,47.7,4.0,17,840,2023-02-04,東京都,武蔵野総合体育館,0.0,15:00,16:06,1:06,大塚達也,中西幸治,加藤飛翔,金廣美喜夫,3
トヨタ自動車サンホークス,3,2,16,26,27,25,15,109.0,146.0,68.0,16.0,46.6,13.6,8.0,1.0,0.0,12.5,5.0,1.0,109.0,5.0,12.0,22.0,6.9,92.0,44.0,25.0,61.4,4.0,31,奈良ドリーマーズ,2,1,25,28,25,19,13,110.0,140,64,13,45.7,12.80,28,12,6,42.9,10,2.00,110,4,15,22,5.2,94,49.0,21.0,63.3,3.0,32,843,2023-02-05,東京都,武蔵野総合体育館,95.0,11:00,12:59,1:59,小林朝実,金廣祐介,虎澤吉剛,金廣美喜夫,5
奈良ドリーマーズ,2,1,25,28,25,19,13,110.0,140.0,64.0,13.0,45.7,12.8,28.0,12.0,6.0,42.9,10.0,2.0,110.0,4.0,15.0,22.0,5.2,94.0,49.0,21.0,63.3,3.0,32,トヨタ自動車サンホークス,3,2,16,26,27,25,15,109.0,146,68,16,46.6,13.60,8,1,0,12.5,5,1.00,109,5,12,22,6.9,92,44.0,25.0,61.4,4.0,31,843,2023-02-05,東京都,武蔵野総合体育館,95.0,11:00,12:59,1:59,小林朝実,金廣祐介,虎澤吉剛,金廣美喜夫,5
トヨタモビリティ東京スパークル,0,0,21,25,22,,,68.0,108.0,44.0,8.0,40.7,14.67,19.0,7.0,2.0,36.8,3.0,1.0,69.0,2.0,13.0,16.0,4.0,67.0,32.0,22.0,64.2,2.0,19,近畿クラブスフィーダ,3,3,25,27,25,,,77.0,100,48,7,48.0,16.00,13,7,1,53.8,5,1.67,76,1,8,13,3.0,56,25.0,13.0,56.2,4.0,23,845,2023-02-05,東京都,武蔵野総合体育館,48.0,16:20,17:43,1:23,小林朝実,中西幸治,有村公美子,塚本健二,3
近畿クラブスフィーダ,3,3,25,27,25,,,77.0,100.0,48.0,7.0,48.0,16.0,13.0,7.0,1.0,53.8,5.0,1.67,76.0,1.0,8.0,13.0,3.0,56.0,25.0,13.0,56.2,4.0,23,トヨタモビリティ東京スパークル,0,0,21,25,22,,,68.0,108,44,8,40.7,14.67,19,7,2,36.8,3,1.00,69,2,13,16,4.0,67,32.0,22.0,64.2,2.0,19,845,2023-02-05,東京都,武蔵野総合体育館,48.0,16:20,17:43,1:23,小林朝実,中西幸治,有村公美子,塚本健二,3
