,Player,Team,Month,No.,PlaySet,AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,GameId,Spectators,WinPoint,OpWinPoint,1setPoint,Op1setPoint,2setPoint,Op2setPoint,3setPoint,Op3setPoint,4setPoint,Op4setPoint,5setPoint,Op5setPoint,TotalPoint,OpTotalPoint,1setTime,2setTime,3setTime,4setTime,5setTime,GetSet,LostSet,TotalSet,Set,Point,AEff%,BAEff%
375,本澤凌斗,ヴォレアス北海道,11,126,11,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,2.0,0.0,0.0,1.0,12.5,0.0,0.0,0.0,,3088,3577.0,15.0,3.0,145.0,132.0,157.0,125.0,145.0,131.0,50.0,36.0,28.0,27.0,525.0,451.0,140,151,147,46.0,34.0,17,5,19.0,3.0,0.0,,
376,本澤凌斗,ヴォレアス北海道,12,42,4,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,1068,920.0,5.0,1.0,47.0,42.0,46.0,44.0,50.0,41.0,45.0,39.0,15.0,10.0,203.0,176.0,45,46,49,45.0,14.0,6,3,4.0,5.0,0.0,,
377,杉本峻作,アイシンティルマーレ,1,90,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3336,3160.0,6.0,12.0,146.0,142.0,136.0,138.0,134.0,144.0,97.0,121.0,28.0,29.0,541.0,574.0,146,142,154,115.0,32.0,11,14,8.0,17.0,0.0,0.0,
378,杉本峻作,アイシンティルマーレ,2,15,1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,577,230.0,2.0,1.0,25.0,20.0,25.0,27.0,25.0,20.0,18.0,25.0,15.0,11.0,108.0,103.0,21,25,23,23.0,16.0,3,2,0.0,5.0,0.0,,
379,杉本峻作,アイシンティルマーレ,11,75,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,2585,1371.0,12.0,3.0,126.0,99.0,116.0,104.0,116.0,98.0,21.0,25.0,0.0,0.0,379.0,326.0,113,111,117,22.0,0.0,13,3,0.0,16.0,0.0,0.0,
380,杉本峻作,アイシンティルマーレ,12,30,4,1.0,1.0,0.0,100.0,0.25,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,1067,1170.0,3.0,3.0,50.0,44.0,39.0,50.0,44.0,48.0,45.0,45.0,27.0,30.0,205.0,217.0,48,47,50,45.0,32.0,5,5,10.0,0.0,1.0,100.0,
381,李興國,埼玉アザレア,1,120,21,172.0,81.0,16.0,47.1,3.86,64.0,34.0,7.0,53.1,6.0,0.29,84.0,1.0,14.0,15.0,1.5,0.0,0.0,0.0,,2783,2492.0,10.0,5.0,125.0,117.0,126.0,121.0,122.0,117.0,134.0,119.0,12.0,15.0,519.0,489.0,119,126,128,134.0,16.0,12,9,8.0,13.0,88.0,37.8,42.2
382,李興國,埼玉アザレア,2,120,18,145.0,60.0,15.0,41.4,3.33,51.0,21.0,4.0,41.2,6.0,0.33,56.0,3.0,15.0,4.0,0.4,0.0,0.0,0.0,,2910,1275.0,5.0,10.0,98.0,125.0,120.0,118.0,123.0,115.0,115.0,122.0,25.0,31.0,481.0,511.0,105,125,131,125.0,34.0,9,13,18.0,4.0,69.0,31.0,33.3
383,李興國,埼玉アザレア,3,24,4,29.0,12.0,2.0,41.4,3.0,7.0,3.0,1.0,42.9,1.0,0.25,18.0,1.0,4.0,6.0,8.3,0.0,0.0,0.0,,600,256.0,0.0,3.0,18.0,25.0,21.0,25.0,25.0,17.0,24.0,26.0,0.0,0.0,88.0,93.0,22,24,22,28.0,0.0,1,3,4.0,0.0,14.0,34.5,28.6
384,村形礼翔,埼玉アザレア,1,28,2,12.0,5.0,4.0,41.7,2.5,9.0,3.0,3.0,33.3,1.0,0.5,5.0,0.0,2.0,3.0,5.0,0.0,0.0,0.0,,1085,540.0,3.0,3.0,42.0,42.0,44.0,43.0,50.0,39.0,21.0,25.0,0.0,0.0,157.0,149.0,44,40,50,23.0,0.0,4,3,3.0,4.0,6.0,8.3,0.0
385,村形礼翔,埼玉アザレア,11,84,9,75.0,24.0,8.0,32.0,2.67,31.0,8.0,7.0,25.8,1.0,0.11,25.0,0.0,2.0,7.0,5.0,0.0,0.0,0.0,,3088,1935.0,4.0,14.0,129.0,150.0,137.0,148.0,133.0,147.0,68.0,64.0,12.0,15.0,479.0,524.0,141,148,153,70.0,18.0,6,16,14.0,8.0,25.0,21.3,3.2
386,松岡将希,ヴィアティン三重,1,192,2,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,4426,3782.0,19.0,5.0,192.0,166.0,186.0,182.0,203.0,181.0,144.0,117.0,41.0,43.0,766.0,689.0,175,200,201,140.0,45.0,22,11,28.0,5.0,0.0,,
387,松岡将希,ヴィアティン三重,2,120,1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2932,2802.0,3.0,12.0,106.0,127.0,122.0,119.0,108.0,112.0,88.0,101.0,35.0,35.0,459.0,494.0,114,129,114,97.0,40.0,7,14,3.0,18.0,0.0,,
388,松岡将希,ヴィアティン三重,3,48,0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,1209,475.0,4.0,2.0,45.0,48.0,51.0,50.0,50.0,41.0,25.0,22.0,13.0,15.0,184.0,176.0,47,56,48,26.0,18.0,5,3,5.0,3.0,0.0,,
389,松岡将希,ヴィアティン三重,11,96,1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2055,1615.0,6.0,6.0,98.0,98.0,92.0,95.0,94.0,93.0,47.0,50.0,0.0,0.0,331.0,336.0,94,96,98,49.0,0.0,7,7,11.0,3.0,0.0,,
390,松岡将希,ヴィアティン三重,12,48,2,9.0,2.0,2.0,22.2,1.0,1.0,1.0,0.0,100.0,0.0,0.0,2.0,0.0,1.0,0.0,-12.5,9.0,5.0,1.0,61.1,1073,1955.0,4.0,2.0,52.0,56.0,51.0,43.0,44.0,46.0,50.0,43.0,14.0,16.0,211.0,204.0,54,49,50,46.0,16.0,5,4,9.0,0.0,2.0,0.0,100.0
391,松林哲平,つくばユナイテッドSunGAIA,1,36,10,35.0,19.0,3.0,54.3,1.9,0.0,0.0,0.0,,8.0,0.8,31.0,1.0,6.0,7.0,4.0,2.0,0.0,0.0,0.0,2231,1711.0,2.0,10.0,90.0,90.0,76.0,100.0,86.0,101.0,60.0,53.0,15.0,12.0,327.0,356.0,93,97,109,62.0,17.0,4,11,3.0,12.0,28.0,45.7,
392,松林哲平,つくばユナイテッドSunGAIA,2,45,14,48.0,26.0,3.0,54.2,1.86,1.0,0.0,0.0,0.0,3.0,0.21,35.0,1.0,6.0,4.0,1.4,8.0,3.0,3.0,56.2,2913,1471.0,6.0,9.0,117.0,131.0,118.0,116.0,130.0,117.0,91.0,94.0,30.0,27.0,486.0,485.0,128,126,130,96.0,32.0,9,12,8.0,13.0,30.0,47.9,0.0
393,松林哲平,つくばユナイテッドSunGAIA,3,18,2,4.0,2.0,0.0,50.0,1.0,0.0,0.0,0.0,,0.0,0.0,5.0,0.0,1.0,2.0,5.0,2.0,0.0,0.0,0.0,1209,410.0,0.0,6.0,51.0,55.0,38.0,50.0,41.0,46.0,28.0,30.0,0.0,0.0,158.0,181.0,56,45,47,34.0,0.0,1,6,4.0,3.0,2.0,50.0,
394,松林哲平,つくばユナイテッドSunGAIA,11,63,6,12.0,4.0,1.0,33.3,0.67,0.0,0.0,0.0,,6.0,1.0,10.0,1.0,3.0,1.0,5.0,0.0,0.0,0.0,,3597,3470.0,13.0,8.0,164.0,161.0,150.0,162.0,166.0,146.0,118.0,116.0,30.0,25.0,628.0,610.0,174,167,167,125.0,34.0,16,12,8.0,20.0,11.0,25.0,
395,松林哲平,つくばユナイテッドSunGAIA,12,18,3,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,1065,315.0,6.0,0.0,50.0,33.0,47.0,48.0,43.0,43.0,50.0,44.0,0.0,0.0,190.0,168.0,41,46,50,52.0,0.0,6,2,8.0,0.0,0.0,,
396,松田康河,つくばユナイテッドSunGAIA,1,64,7,25.0,9.0,1.0,36.0,1.29,0.0,0.0,0.0,,1.0,0.14,22.0,1.0,4.0,7.0,8.0,0.0,0.0,0.0,,2231,1711.0,2.0,10.0,90.0,90.0,76.0,100.0,86.0,101.0,60.0,53.0,15.0,12.0,327.0,356.0,93,97,109,62.0,17.0,4,11,3.0,12.0,11.0,32.0,
397,松田康河,つくばユナイテッドSunGAIA,2,80,10,27.0,13.0,3.0,48.1,1.3,0.0,0.0,0.0,,8.0,0.8,27.0,0.0,4.0,4.0,0.0,1.0,1.0,0.0,100.0,2913,1471.0,6.0,9.0,117.0,131.0,118.0,116.0,130.0,117.0,91.0,94.0,30.0,27.0,486.0,485.0,128,126,130,96.0,32.0,9,12,8.0,13.0,21.0,37.0,
398,松田康河,つくばユナイテッドSunGAIA,3,32,6,18.0,8.0,0.0,44.4,1.33,0.0,0.0,0.0,,0.0,0.0,17.0,1.0,8.0,4.0,0.0,0.0,0.0,0.0,,1209,410.0,0.0,6.0,51.0,55.0,38.0,50.0,41.0,46.0,28.0,30.0,0.0,0.0,158.0,181.0,56,45,47,34.0,0.0,1,6,4.0,3.0,9.0,44.4,
399,松田康河,つくばユナイテッドSunGAIA,11,112,28,97.0,53.0,5.0,54.6,1.89,2.0,0.0,0.0,0.0,16.0,0.57,85.0,3.0,17.0,20.0,4.4,11.0,7.0,3.0,77.3,3597,3470.0,13.0,8.0,164.0,161.0,150.0,162.0,166.0,146.0,118.0,116.0,30.0,25.0,628.0,610.0,174,167,167,125.0,34.0,16,12,8.0,20.0,72.0,49.5,0.0
400,松田康河,つくばユナイテッドSunGAIA,12,32,8,25.0,10.0,2.0,40.0,1.25,0.0,0.0,0.0,,2.0,0.25,19.0,3.0,7.0,3.0,10.5,2.0,1.0,1.0,75.0,1065,315.0,6.0,0.0,50.0,33.0,47.0,48.0,43.0,43.0,50.0,44.0,0.0,0.0,190.0,168.0,41,46,50,52.0,0.0,6,2,8.0,0.0,15.0,32.0,
401,林優作,兵庫デルフィーノ,1,42,1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1665,1353.0,0.0,9.0,63.0,80.0,69.0,74.0,66.0,70.0,34.0,50.0,0.0,0.0,232.0,274.0,72,71,73,42.0,0.0,2,9,0.0,11.0,0.0,,
402,林優作,兵庫デルフィーノ,11,98,1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,1.0,0.0,-25.0,0.0,0.0,0.0,,3603,3159.0,0.0,21.0,151.0,173.0,138.0,169.0,123.0,175.0,60.0,75.0,0.0,0.0,472.0,592.0,160,159,157,69.0,0.0,3,21,14.0,10.0,0.0,,
403,架谷也斗,つくばユナイテッドSunGAIA,1,76,11,77.0,25.0,5.0,32.5,2.27,10.0,3.0,1.0,30.0,2.0,0.18,30.0,0.0,5.0,7.0,1.7,48.0,19.0,12.0,52.1,2231,1711.0,2.0,10.0,90.0,90.0,76.0,100.0,86.0,101.0,60.0,53.0,15.0,12.0,327.0,356.0,93,97,109,62.0,17.0,4,11,3.0,12.0,27.0,26.0,20.0
404,架谷也斗,つくばユナイテッドSunGAIA,2,95,20,113.0,48.0,9.0,42.5,2.4,15.0,6.0,5.0,40.0,13.0,0.65,72.0,3.0,7.0,13.0,6.2,100.0,42.0,27.0,55.5,2913,1471.0,6.0,9.0,117.0,131.0,118.0,116.0,130.0,117.0,91.0,94.0,30.0,27.0,486.0,485.0,128,126,130,96.0,32.0,9,12,8.0,13.0,64.0,34.5,6.7
405,架谷也斗,つくばユナイテッドSunGAIA,3,38,5,46.0,21.0,3.0,45.7,4.2,12.0,7.0,1.0,58.3,1.0,0.2,20.0,0.0,4.0,6.0,2.5,26.0,6.0,9.0,40.4,1209,410.0,0.0,6.0,51.0,55.0,38.0,50.0,41.0,46.0,28.0,30.0,0.0,0.0,158.0,181.0,56,45,47,34.0,0.0,1,6,4.0,3.0,22.0,39.1,50.0
406,架谷也斗,つくばユナイテッドSunGAIA,11,133,27,185.0,95.0,7.0,51.4,3.52,27.0,14.0,0.0,51.9,9.0,0.33,84.0,2.0,14.0,17.0,3.3,146.0,79.0,30.0,64.4,3597,3470.0,13.0,8.0,164.0,161.0,150.0,162.0,166.0,146.0,118.0,116.0,30.0,25.0,628.0,610.0,174,167,167,125.0,34.0,16,12,8.0,20.0,106.0,47.6,51.9
407,架谷也斗,つくばユナイテッドSunGAIA,12,38,8,56.0,28.0,1.0,50.0,3.5,16.0,7.0,1.0,43.8,3.0,0.38,31.0,1.0,6.0,10.0,6.5,37.0,17.0,6.0,54.1,1065,315.0,6.0,0.0,50.0,33.0,47.0,48.0,43.0,43.0,50.0,44.0,0.0,0.0,190.0,168.0,41,46,50,52.0,0.0,6,2,8.0,0.0,32.0,48.2,37.5
408,柳田百織,富士通カワサキレッドスピリッツ,1,16,17,123.0,70.0,7.0,56.9,4.12,42.0,25.0,1.0,59.5,8.0,0.47,62.0,0.0,9.0,13.0,1.6,6.0,2.0,3.0,58.3,2238,2678.0,10.0,2.0,97.0,87.0,96.0,88.0,91.0,89.0,72.0,70.0,30.0,23.0,386.0,357.0,95,93,94,72.0,30.0,12,5,12.0,5.0,78.0,51.2,57.1
409,柳田百織,富士通カワサキレッドスピリッツ,2,24,22,168.0,86.0,10.0,51.2,3.91,61.0,28.0,5.0,45.9,9.0,0.41,73.0,1.0,17.0,12.0,-0.3,2.0,1.0,1.0,75.0,3511,1660.0,17.0,1.0,150.0,120.0,139.0,129.0,151.0,143.0,100.0,81.0,15.0,11.0,555.0,484.0,125,138,160,91.0,14.0,18,5,14.0,9.0,96.0,45.2,37.7
410,柳田百織,富士通カワサキレッドスピリッツ,3,8,5,39.0,25.0,4.0,64.1,5.0,17.0,14.0,1.0,82.4,0.0,0.0,14.0,0.0,3.0,0.0,-5.4,1.0,1.0,0.0,100.0,1206,848.0,3.0,3.0,45.0,44.0,50.0,43.0,41.0,45.0,20.0,25.0,0.0,0.0,156.0,157.0,42,46,45,24.0,0.0,4,3,7.0,0.0,25.0,53.8,76.5
411,柳田百織,富士通カワサキレッドスピリッツ,11,20,12,89.0,45.0,14.0,50.6,3.75,32.0,14.0,9.0,43.8,5.0,0.42,42.0,3.0,10.0,10.0,7.1,0.0,0.0,0.0,,2572,2322.0,12.0,3.0,120.0,98.0,125.0,88.0,112.0,114.0,42.0,45.0,0.0,0.0,399.0,345.0,113,113,127,50.0,0.0,13,4,6.0,11.0,53.0,34.8,15.6
412,柳田百織,富士通カワサキレッドスピリッツ,12,8,8,68.0,28.0,5.0,41.2,3.5,20.0,10.0,2.0,50.0,3.0,0.38,25.0,0.0,7.0,4.0,-3.0,1.0,1.0,0.0,100.0,1069,800.0,0.0,6.0,39.0,50.0,43.0,46.0,47.0,47.0,34.0,50.0,0.0,0.0,163.0,193.0,43,47,51,46.0,0.0,2,6,4.0,4.0,31.0,33.8,40.0
413,森垣拓真,ヴィアティン三重,1,72,18,8.0,3.0,0.0,37.5,0.17,0.0,0.0,0.0,,2.0,0.11,56.0,1.0,4.0,16.0,7.1,1.0,0.0,0.0,0.0,4426,3782.0,19.0,5.0,192.0,166.0,186.0,182.0,203.0,181.0,144.0,117.0,41.0,43.0,766.0,689.0,175,200,201,140.0,45.0,22,11,28.0,5.0,6.0,37.5,
414,森垣拓真,ヴィアティン三重,2,45,7,2.0,1.0,0.0,50.0,0.14,0.0,0.0,0.0,,2.0,0.29,21.0,0.0,1.0,5.0,4.8,1.0,0.0,0.0,0.0,2932,2802.0,3.0,12.0,106.0,127.0,122.0,119.0,108.0,112.0,88.0,101.0,35.0,35.0,459.0,494.0,114,129,114,97.0,40.0,7,14,3.0,18.0,3.0,50.0,
415,森垣拓真,ヴィアティン三重,3,18,7,2.0,1.0,1.0,50.0,0.14,0.0,0.0,0.0,,0.0,0.0,22.0,0.0,0.0,5.0,5.7,1.0,1.0,0.0,100.0,1209,475.0,4.0,2.0,45.0,48.0,51.0,50.0,50.0,41.0,25.0,22.0,13.0,15.0,184.0,176.0,47,56,48,26.0,18.0,5,3,5.0,3.0,1.0,0.0,
416,森垣拓真,ヴィアティン三重,11,36,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,7.0,0.0,0.0,1.0,3.6,0.0,0.0,0.0,,2055,1615.0,6.0,6.0,98.0,98.0,92.0,95.0,94.0,93.0,47.0,50.0,0.0,0.0,331.0,336.0,94,96,98,49.0,0.0,7,7,11.0,3.0,0.0,0.0,
417,森垣拓真,ヴィアティン三重,12,18,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.0,0.0,0.0,1.0,12.5,0.0,0.0,0.0,,1073,1955.0,4.0,2.0,52.0,56.0,51.0,43.0,44.0,46.0,50.0,43.0,14.0,16.0,211.0,204.0,54,49,50,46.0,16.0,5,4,9.0,0.0,0.0,-100.0,
418,森山陸人,きんでんトリニティーブリッツ,1,25,2,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,559,708.0,0.0,3.0,21.0,25.0,20.0,25.0,16.0,25.0,0.0,0.0,0.0,0.0,57.0,75.0,21,22,20,0.0,0.0,0,3,0.0,3.0,0.0,,
419,森山陸人,きんでんトリニティーブリッツ,2,50,4,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,1172,821.0,2.0,4.0,48.0,46.0,47.0,48.0,41.0,50.0,22.0,25.0,16.0,14.0,174.0,183.0,44,53,49,27.0,20.0,3,5,0.0,8.0,0.0,,
420,森愛樹,兵庫デルフィーノ,1,36,22,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,164.0,95.0,32.0,67.7,3347,1835.0,1.0,17.0,116.0,155.0,140.0,147.0,134.0,140.0,50.0,75.0,12.0,15.0,452.0,532.0,135,148,151,63.0,17.0,4,18,8.0,14.0,0.0,,
421,森愛樹,兵庫デルフィーノ,2,36,24,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,148.0,90.0,26.0,69.6,3517,1356.0,1.0,17.0,122.0,147.0,129.0,140.0,131.0,148.0,111.0,123.0,10.0,15.0,503.0,573.0,129,140,142,123.0,14.0,6,18,9.0,15.0,0.0,,
422,森愛樹,兵庫デルフィーノ,11,42,21,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,161.0,105.0,23.0,72.4,3603,3159.0,0.0,21.0,151.0,173.0,138.0,169.0,123.0,175.0,60.0,75.0,0.0,0.0,472.0,592.0,160,159,157,69.0,0.0,3,21,14.0,10.0,0.0,,
423,森愛樹,兵庫デルフィーノ,12,12,7,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,44.0,23.0,14.0,68.2,1071,760.0,0.0,6.0,42.0,50.0,35.0,50.0,46.0,48.0,14.0,25.0,0.0,0.0,137.0,173.0,47,41,48,19.0,0.0,1,6,0.0,7.0,0.0,,
424,森田凌雅,埼玉アザレア,1,28,25,206.0,86.0,17.0,41.7,3.44,12.0,2.0,1.0,16.7,8.0,0.32,92.0,4.0,23.0,15.0,2.2,215.0,94.0,67.0,59.3,3868,3032.0,13.0,8.0,167.0,159.0,170.0,164.0,172.0,156.0,155.0,144.0,12.0,15.0,676.0,638.0,163,166,178,157.0,16.0,16,12,11.0,17.0,98.0,33.5,8.3
425,森田凌雅,埼玉アザレア,2,20,19,127.0,52.0,11.0,40.9,2.74,6.0,2.0,0.0,33.3,8.0,0.42,73.0,3.0,13.0,18.0,5.8,141.0,72.0,36.0,63.8,2910,1275.0,5.0,10.0,98.0,125.0,120.0,118.0,123.0,115.0,115.0,122.0,25.0,31.0,481.0,511.0,105,125,131,125.0,34.0,9,13,18.0,4.0,63.0,32.3,33.3
426,森田凌雅,埼玉アザレア,3,4,4,38.0,21.0,2.0,55.3,5.25,1.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,4.0,0.0,-7.7,33.0,23.0,5.0,77.3,600,256.0,0.0,3.0,18.0,25.0,21.0,25.0,25.0,17.0,24.0,26.0,0.0,0.0,88.0,93.0,22,24,22,28.0,0.0,1,3,4.0,0.0,21.0,50.0,0.0
427,森田凌雅,埼玉アザレア,11,24,22,156.0,67.0,14.0,42.9,3.05,9.0,4.0,1.0,44.4,8.0,0.36,82.0,9.0,19.0,21.0,11.6,180.0,81.0,46.0,57.8,3088,1935.0,4.0,14.0,129.0,150.0,137.0,148.0,133.0,147.0,68.0,64.0,12.0,15.0,479.0,524.0,141,148,153,70.0,18.0,6,16,14.0,8.0,84.0,34.0,33.3
428,森田凌雅,埼玉アザレア,12,8,8,66.0,37.0,7.0,56.1,4.62,8.0,2.0,1.0,25.0,2.0,0.25,35.0,1.0,9.0,5.0,0.0,54.0,27.0,15.0,63.9,1072,1219.0,5.0,1.0,52.0,44.0,49.0,41.0,50.0,40.0,22.0,25.0,16.0,14.0,189.0,164.0,47,44,51,24.0,16.0,6,2,3.0,5.0,40.0,45.5,12.5
429,森陽希,大同特殊鋼レッドスター,1,40,12,31.0,17.0,1.0,54.8,1.42,0.0,0.0,0.0,,1.0,0.08,32.0,1.0,7.0,4.0,0.8,0.0,0.0,0.0,,2770,1815.0,3.0,12.0,101.0,114.0,98.0,123.0,109.0,121.0,0.0,0.0,0.0,0.0,308.0,358.0,103,109,123,0.0,0.0,3,12,0.0,15.0,19.0,51.6,
430,森陽希,大同特殊鋼レッドスター,2,64,5,18.0,10.0,1.0,55.6,2.0,0.0,0.0,0.0,,0.0,0.0,16.0,0.0,4.0,1.0,-4.7,1.0,0.0,1.0,50.0,4670,3609.0,6.0,18.0,173.0,193.0,176.0,191.0,169.0,192.0,93.0,90.0,0.0,0.0,611.0,666.0,173,186,183,94.0,0.0,8,20,15.0,13.0,10.0,50.0,
431,森陽希,大同特殊鋼レッドスター,3,8,0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,605,428.0,0.0,3.0,19.0,25.0,23.0,25.0,20.0,25.0,0.0,0.0,0.0,0.0,62.0,75.0,19,23,22,0.0,0.0,0,3,0.0,3.0,0.0,,
432,森陽希,大同特殊鋼レッドスター,11,40,4,6.0,1.0,1.0,16.7,0.25,0.0,0.0,0.0,,0.0,0.0,6.0,0.0,1.0,2.0,4.2,0.0,0.0,0.0,,2586,1923.0,1.0,14.0,102.0,123.0,100.0,121.0,98.0,117.0,41.0,50.0,12.0,15.0,353.0,426.0,113,116,111,50.0,13.0,3,15,15.0,3.0,1.0,0.0,
433,森陽希,大同特殊鋼レッドスター,12,16,0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,1072,1496.0,3.0,3.0,54.0,50.0,44.0,45.0,44.0,50.0,46.0,39.0,0.0,0.0,188.0,184.0,54,46,47,41.0,0.0,4,4,4.0,4.0,0.0,,
434,樋内竜也,富士通カワサキレッドスピリッツ,1,12,25,207.0,97.0,15.0,46.9,3.88,56.0,27.0,5.0,48.2,8.0,0.32,93.0,3.0,17.0,27.0,5.9,126.0,42.0,42.0,50.0,3324,3374.0,13.0,5.0,146.0,130.0,146.0,127.0,139.0,146.0,115.0,116.0,30.0,23.0,576.0,542.0,142,138,149,118.0,30.0,16,9,16.0,9.0,108.0,39.6,39.3
435,樋内竜也,富士通カワサキレッドスピリッツ,2,12,21,169.0,82.0,11.0,48.5,3.9,42.0,18.0,4.0,42.9,8.0,0.38,95.0,7.0,20.0,20.0,7.4,142.0,47.0,50.0,50.7,3511,1660.0,17.0,1.0,150.0,120.0,139.0,129.0,151.0,143.0,100.0,81.0,15.0,11.0,555.0,484.0,125,138,160,91.0,14.0,18,5,14.0,9.0,97.0,42.0,33.3
436,樋内竜也,富士通カワサキレッドスピリッツ,3,4,4,24.0,10.0,1.0,41.7,2.5,7.0,1.0,1.0,14.3,1.0,0.25,15.0,1.0,6.0,2.0,0.0,22.0,7.0,8.0,50.0,1206,848.0,3.0,3.0,45.0,44.0,50.0,43.0,41.0,45.0,20.0,25.0,0.0,0.0,156.0,157.0,42,46,45,24.0,0.0,4,3,7.0,0.0,12.0,37.5,0.0
437,樫村大仁,ヴォレアス北海道,1,60,14,47.0,26.0,5.0,55.3,1.86,1.0,0.0,0.0,0.0,10.0,0.71,52.0,4.0,7.0,8.0,8.2,3.0,1.0,1.0,50.0,2230,1770.0,12.0,0.0,88.0,92.0,107.0,89.0,98.0,89.0,75.0,64.0,0.0,0.0,368.0,334.0,87,100,101,75.0,0.0,12,3,15.0,0.0,40.0,44.7,0.0
438,樫村大仁,ヴォレアス北海道,2,105,19,54.0,31.0,3.0,57.4,1.63,0.0,0.0,0.0,,20.0,1.05,66.0,2.0,8.0,11.0,4.2,3.0,1.0,1.0,50.0,4095,5348.0,18.0,3.0,172.0,142.0,169.0,155.0,174.0,155.0,105.0,95.0,0.0,0.0,620.0,547.0,153,176,182,103.0,0.0,19,6,18.0,7.0,53.0,51.9,
439,樫村大仁,ヴォレアス北海道,3,30,7,16.0,8.0,0.0,50.0,1.14,0.0,0.0,0.0,,1.0,0.14,26.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,,1205,721.0,5.0,1.0,49.0,46.0,37.0,50.0,50.0,37.0,50.0,39.0,15.0,8.0,201.0,180.0,48,44,47,47.0,15.0,6,3,5.0,4.0,9.0,50.0,
440,樫村大仁,ヴォレアス北海道,11,90,19,59.0,34.0,3.0,57.6,1.79,0.0,0.0,0.0,,8.0,0.42,61.0,2.0,2.0,8.0,5.7,1.0,0.0,1.0,50.0,3088,3577.0,15.0,3.0,145.0,132.0,157.0,125.0,145.0,131.0,50.0,36.0,28.0,27.0,525.0,451.0,140,151,147,46.0,34.0,17,5,19.0,3.0,44.0,52.5,
441,樫村大仁,ヴォレアス北海道,12,30,5,18.0,11.0,0.0,61.1,2.2,0.0,0.0,0.0,,4.0,0.8,11.0,0.0,3.0,1.0,-4.5,1.0,1.0,0.0,100.0,1068,920.0,5.0,1.0,47.0,42.0,46.0,44.0,50.0,41.0,45.0,39.0,15.0,10.0,203.0,176.0,45,46,49,45.0,14.0,6,3,4.0,5.0,15.0,61.1,
442,橋知宏,兵庫デルフィーノ,1,132,18,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,19.0,0.0,3.0,6.0,3.9,10.0,3.0,0.0,30.0,3343,2191.0,1.0,17.0,116.0,155.0,134.0,147.0,137.0,136.0,64.0,100.0,12.0,15.0,463.0,553.0,139,149,149,85.0,17.0,5,18,8.0,15.0,0.0,,
