,Player,Team,No.,PlaySet,AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,GameId,Spectators,WinPoint,OpWinPoint,1setPoint,Op1setPoint,2setPoint,Op2setPoint,3setPoint,Op3setPoint,4setPoint,Op4setPoint,5setPoint,Op5setPoint,TotalPoint,OpTotalPoint,1setTime,2setTime,3setTime,4setTime,5setTime,GetSet,LostSet,TotalSet,Set,Point,AEff%,BAEff%
131,森田茉莉,PFUブルーキャッツ,66,29,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,25.0,11.0,9.0,62.0,7804,16170.0,28.0,38.0,454.0,536.0,483.0,507.0,502.0,506.0,316.0,324.0,68.0,66.0,1823.0,1939.0,554.0,601.0,609.0,383.0,90.0,37,48,49.0,36.0,0.0,,
132,森谷史佳,デンソーエアリービーズ,220,63,32.0,10.0,1.0,31.2,0.16,1.0,0.0,0.0,0.0,1.0,0.02,118.0,4.0,8.0,34.0,8.9,7.0,6.0,0.0,85.7,7792,23599.0,28.0,38.0,498.0,523.0,510.0,523.0,528.0,513.0,297.0,300.0,55.0,71.0,1888.0,1930.0,561.0,605.0,636.0,345.0,79.0,37,47,41.0,43.0,15.0,28.1,0.0
133,楢崎慈恵,岡山シーガルズ,270,24,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,64.0,30.0,16.0,59.4,3383,9052.0,11.0,19.0,244.0,209.0,190.0,235.0,227.0,220.0,154.0,195.0,23.0,30.0,838.0,889.0,255.0,242.0,272.0,211.0,40.0,18,22,28.0,12.0,0.0,,
134,榊原菜那,JTマーヴェラス,198,52,140.0,61.0,8.0,43.6,1.17,0.0,0.0,0.0,,20.0,0.38,146.0,8.0,15.0,32.0,8.4,9.0,4.0,2.0,55.6,7822,25597.0,50.0,16.0,541.0,449.0,525.0,476.0,535.0,462.0,279.0,291.0,124.0,123.0,2004.0,1801.0,550.0,594.0,604.0,333.0,158.0,60,28,45.0,43.0,89.0,37.9,
135,権田寛奈,埼玉上尾メディックス,36,0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,802,1470.0,3.0,3.0,48.0,45.0,50.0,40.0,52.0,51.0,26.0,28.0,0.0,0.0,176.0,164.0,47.0,55.0,72.0,31.0,0.0,4,3,7.0,0.0,0.0,,
136,横田真未,デンソーエアリービーズ,44,67,280.0,113.0,12.0,40.4,1.69,1.0,1.0,0.0,100.0,46.0,0.69,171.0,6.0,22.0,34.0,5.3,25.0,15.0,3.0,66.0,7792,23599.0,28.0,38.0,498.0,523.0,510.0,523.0,528.0,513.0,297.0,300.0,55.0,71.0,1888.0,1930.0,561.0,605.0,636.0,345.0,79.0,37,47,41.0,43.0,165.0,36.1,100.0
137,横田紗椰香,デンソーエアリービーズ,330,53,195.0,89.0,11.0,45.6,1.68,1.0,0.0,0.0,0.0,19.0,0.36,100.0,2.0,15.0,16.0,2.2,28.0,15.0,4.0,60.7,7792,23599.0,28.0,38.0,498.0,523.0,510.0,523.0,528.0,513.0,297.0,300.0,55.0,71.0,1888.0,1930.0,561.0,605.0,636.0,345.0,79.0,37,47,41.0,43.0,110.0,40.0,0.0
138,樫村まどか,東レアローズ,105,8,15.0,8.0,0.0,53.3,1.0,0.0,0.0,0.0,,4.0,0.5,15.0,0.0,3.0,6.0,5.0,1.0,1.0,0.0,100.0,2700,7742.0,13.0,8.0,167.0,140.0,151.0,150.0,175.0,157.0,111.0,109.0,13.0,15.0,617.0,571.0,166.0,170.0,189.0,126.0,19.0,16,11,17.0,10.0,12.0,53.3,
139,橘井友香,JTマーヴェラス,88,49,41.0,17.0,0.0,41.5,0.35,2.0,0.0,0.0,0.0,1.0,0.02,91.0,4.0,7.0,23.0,8.8,49.0,26.0,15.0,68.4,7822,25597.0,50.0,16.0,541.0,449.0,525.0,476.0,535.0,462.0,279.0,291.0,124.0,123.0,2004.0,1801.0,550.0,594.0,604.0,333.0,158.0,60,28,45.0,43.0,22.0,41.5,0.0
140,櫻井美樹,ヴィクトリーナ姫路,44,69,22.0,11.0,0.0,50.0,0.16,0.0,0.0,0.0,,3.0,0.04,201.0,8.0,16.0,49.0,8.1,0.0,0.0,0.0,,7802,23281.0,11.0,55.0,463.0,518.0,483.0,518.0,422.0,534.0,248.0,272.0,61.0,83.0,1677.0,1925.0,572.0,599.0,570.0,316.0,92.0,20,62,35.0,47.0,22.0,50.0,
141,水杉玲奈,東レアローズ,198,86,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,464.0,234.0,124.0,63.8,7822,25314.0,46.0,20.0,532.0,482.0,521.0,467.0,540.0,467.0,347.0,329.0,114.0,101.0,2054.0,1846.0,555.0,552.0,572.0,383.0,131.0,57,32,51.0,38.0,0.0,,
142,江藤綾香,日立Astemoリヴァーレ,72,0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,1630,2860.0,8.0,4.0,98.0,99.0,93.0,81.0,98.0,87.0,63.0,67.0,16.0,14.0,368.0,348.0,108.0,113.0,107.0,74.0,22.0,10,6,8.0,8.0,0.0,,
143,池谷優佳,久光スプリングス,180,6,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,4426,15690.0,22.0,14.0,285.0,240.0,283.0,277.0,273.0,264.0,205.0,196.0,30.0,21.0,1076.0,998.0,288.0,332.0,334.0,240.0,30.0,28,19,16.0,31.0,0.0,,
144,浮島杏加子,KUROBEアクアフェアリーズ,252,5,24.0,9.0,4.0,37.5,1.8,1.0,1.0,0.0,100.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,7438,17579.0,22.0,41.0,458.0,481.0,455.0,506.0,458.0,498.0,340.0,349.0,61.0,61.0,1772.0,1895.0,475.0,518.0,515.0,368.0,82.0,33,49,24.0,58.0,9.0,20.8,100.0
145,深澤つぐみ,東レアローズ,288,19,48.0,16.0,2.0,33.3,0.84,2.0,2.0,0.0,100.0,2.0,0.11,35.0,0.0,6.0,8.0,1.4,3.0,1.0,1.0,50.0,6182,20987.0,37.0,17.0,440.0,405.0,424.0,392.0,443.0,382.0,304.0,281.0,114.0,101.0,1725.0,1561.0,462.0,457.0,468.0,329.0,131.0,47,28,43.0,32.0,18.0,29.2,100.0
146,深澤めぐみ,久光スプリングス,396,59,516.0,189.0,33.0,36.6,3.2,25.0,11.0,6.0,44.0,10.0,0.17,189.0,7.0,19.0,62.0,9.4,266.0,104.0,72.0,52.6,6202,22643.0,32.0,22.0,424.0,388.0,424.0,394.0,404.0,396.0,310.0,313.0,39.0,38.0,1601.0,1529.0,463.0,494.0,492.0,372.0,51.0,41,30,41.0,30.0,206.0,30.2,20.0
147,清水茜里,ヴィクトリーナ姫路,144,1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,1.0,25.0,0.0,0.0,0.0,,3066,9203.0,5.0,22.0,191.0,214.0,196.0,201.0,188.0,209.0,139.0,151.0,30.0,38.0,744.0,813.0,242.0,236.0,231.0,179.0,43.0,10,25,16.0,19.0,0.0,,
148,清田萌,ヴィクトリーナ姫路,289,47,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,33.0,1.0,3.0,4.0,3.8,0.0,0.0,0.0,,6070,19023.0,7.0,44.0,360.0,395.0,359.0,402.0,339.0,411.0,183.0,199.0,51.0,68.0,1292.0,1475.0,447.0,462.0,448.0,231.0,76.0,14,49,32.0,31.0,1.0,,
149,渡邊彩,日立Astemoリヴァーレ,198,33,141.0,65.0,5.0,46.1,1.97,0.0,0.0,0.0,,13.0,0.39,93.0,3.0,3.0,26.0,9.4,3.0,2.0,1.0,83.3,7796,21217.0,29.0,37.0,491.0,509.0,493.0,494.0,496.0,505.0,280.0,285.0,75.0,64.0,1835.0,1857.0,546.0,578.0,575.0,330.0,91.0,39,45,36.0,48.0,81.0,42.6,
150,渡邊真恵,PFUブルーキャッツ,68,26,67.0,19.0,2.0,28.4,0.73,0.0,0.0,0.0,,4.0,0.15,21.0,0.0,3.0,4.0,1.2,1.0,0.0,0.0,0.0,5830,12204.0,22.0,29.0,359.0,414.0,373.0,390.0,388.0,388.0,223.0,221.0,68.0,66.0,1411.0,1479.0,433.0,470.0,471.0,268.0,90.0,29,37,41.0,25.0,23.0,25.4,
151,澤田由佳,NECレッドロケッツ,190,51,2.0,1.0,0.0,50.0,0.02,0.0,0.0,0.0,,0.0,0.0,85.0,3.0,4.0,19.0,7.9,1.0,0.0,0.0,0.0,6766,33224.0,41.0,16.0,449.0,443.0,457.0,395.0,464.0,460.0,267.0,219.0,51.0,57.0,1688.0,1574.0,465.0,463.0,514.0,256.0,72.0,45,27,44.0,28.0,4.0,50.0,
152,濱松明日香,久光スプリングス,64,38,161.0,85.0,12.0,52.8,2.24,0.0,0.0,0.0,,12.0,0.32,89.0,3.0,10.0,15.0,4.8,7.0,4.0,2.0,71.4,5784,24149.0,32.0,16.0,369.0,358.0,394.0,340.0,369.0,363.0,292.0,285.0,39.0,35.0,1463.0,1381.0,421.0,438.0,456.0,337.0,49.0,39,25,39.0,25.0,100.0,45.3,
153,濱田真友,岡山シーガルズ,3,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,14.0,1.0,0.0,4.0,14.3,0.0,0.0,0.0,,1020,2509.0,3.0,6.0,66.0,67.0,65.0,67.0,73.0,65.0,20.0,25.0,0.0,0.0,224.0,224.0,70.0,75.0,84.0,26.0,0.0,4,6,0.0,10.0,1.0,0.0,
