No.,L,Player,Set,1set,2set,3set,4set,5set,AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,GameId,Date,Place,Venue,Spectators,StartTime,EndTime,GameTime,JURY,ChiefUmpire,SubUmpire,Judge,Team,Op.Team
4,,濱松明日香,1,,,,□,,0,0,0,,,0,0,0,,0,,0,0,0,0,,0,0,0,,308,2022-11-05,兵庫県,神戸総合運動公園体育館,1310,14:05,16:38,2:33,芦田光巨,正岡卓,山本晋五,山本順一,久光スプリングス,岡山シーガルズ
6,,石井優希,3,■,■,■,,,22,3,3,13.6,1.0,1,0,0,0.0,2,0.67,16,0,0,5,7.8,28,20,2,75.0,308,2022-11-05,兵庫県,神戸総合運動公園体育館,1310,14:05,16:38,2:33,芦田光巨,正岡卓,山本晋五,山本順一,久光スプリングス,岡山シーガルズ
7,,ファンヘッケリセ,5,■,■,■,■,■,58,27,2,46.6,5.4,14,10,0,71.4,1,0.2,16,1,7,1,-3.1,0,0,0,,308,2022-11-05,兵庫県,神戸総合運動公園体育館,1310,14:05,16:38,2:33,芦田光巨,正岡卓,山本晋五,山本順一,久光スプリングス,岡山シーガルズ
8,,平山詩嫣,5,■,■,■,■,■,18,6,1,33.3,1.2,0,0,0,,2,0.4,21,2,1,5,14.3,0,0,0,,308,2022-11-05,兵庫県,神戸総合運動公園体育館,1310,14:05,16:38,2:33,芦田光巨,正岡卓,山本晋五,山本順一,久光スプリングス,岡山シーガルズ
10,,大竹里歩,0,,,,,,0,0,0,,,0,0,0,,0,,0,0,0,0,,0,0,0,,308,2022-11-05,兵庫県,神戸総合運動公園体育館,1310,14:05,16:38,2:33,芦田光巨,正岡卓,山本晋五,山本順一,久光スプリングス,岡山シーガルズ
11,,栄絵里香,5,■,■,■,■,■,1,1,0,100.0,0.2,0,0,0,,0,,11,0,0,3,6.8,1,1,0,100.0,308,2022-11-05,兵庫県,神戸総合運動公園体育館,1310,14:05,16:38,2:33,芦田光巨,正岡卓,山本晋五,山本順一,久光スプリングス,岡山シーガルズ
18,L,戸江真奈,5,●,●,●,●,●,0,0,0,,,0,0,0,,0,,0,0,0,0,,18,13,3,80.6,308,2022-11-05,兵庫県,神戸総合運動公園体育館,1310,14:05,16:38,2:33,芦田光巨,正岡卓,山本晋五,山本順一,久光スプリングス,岡山シーガルズ
20,,荒木彩花,5,■,■,■,■,■,23,10,2,43.5,2.0,0,0,0,,4,0.8,11,0,0,2,4.5,0,0,0,,308,2022-11-05,兵庫県,神戸総合運動公園体育館,1310,14:05,16:38,2:33,芦田光巨,正岡卓,山本晋五,山本順一,久光スプリングス,岡山シーガルズ
21,,中島咲愛,2,,,,■,■,26,12,0,46.2,6.0,1,0,0,0.0,0,,7,2,0,2,35.7,12,5,4,58.3,308,2022-11-05,兵庫県,神戸総合運動公園体育館,1310,14:05,16:38,2:33,芦田光巨,正岡卓,山本晋五,山本順一,久光スプリングス,岡山シーガルズ
22,,深澤めぐみ,5,■,■,■,■,■,61,16,3,26.2,3.2,4,2,1,50.0,1,0.2,16,0,1,7,9.4,18,11,4,72.2,308,2022-11-05,兵庫県,神戸総合運動公園体育館,1310,14:05,16:38,2:33,芦田光巨,正岡卓,山本晋五,山本順一,久光スプリングス,岡山シーガルズ
24,,西村弥菜美,5,□,□,□,□,□,0,0,0,,,0,0,0,,0,,4,0,0,0,0.0,16,9,3,65.6,308,2022-11-05,兵庫県,神戸総合運動公園体育館,1310,14:05,16:38,2:33,芦田光巨,正岡卓,山本晋五,山本順一,久光スプリングス,岡山シーガルズ
2,,佐伯亜魅加,5,■,■,■,■,■,70,22,4,31.4,4.4,1,1,0,100.0,1,0.2,20,0,1,2,1.2,33,16,6,57.6,308,2022-11-05,兵庫県,神戸総合運動公園体育館,1310,14:05,16:38,2:33,芦田光巨,正岡卓,山本晋五,山本順一,岡山シーガルズ,久光スプリングス
3,,田口絢佳,2,,,,□,■,1,1,0,100.0,0.5,0,0,0,,1,0.5,4,1,0,0,25.0,0,0,0,,308,2022-11-05,兵庫県,神戸総合運動公園体育館,1310,14:05,16:38,2:33,芦田光巨,正岡卓,山本晋五,山本順一,岡山シーガルズ,久光スプリングス
5,,宇賀神みずき,4,,□,■,■,■,1,0,1,0.0,,0,0,0,,0,,5,0,0,0,0.0,0,0,0,,308,2022-11-05,兵庫県,神戸総合運動公園体育館,1310,14:05,16:38,2:33,芦田光巨,正岡卓,山本晋五,山本順一,岡山シーガルズ,久光スプリングス
7,,スークソッドタナッチャ,5,□,■,□,■,■,42,10,2,23.8,2.0,5,0,0,0.0,1,0.2,8,1,1,3,18.8,6,1,2,33.3,308,2022-11-05,兵庫県,神戸総合運動公園体育館,1310,14:05,16:38,2:33,芦田光巨,正岡卓,山本晋五,山本順一,岡山シーガルズ,久光スプリングス
8,,及川真夢,3,,□,■,□,,17,2,0,11.8,0.67,0,0,0,,1,0.33,3,0,0,1,8.3,6,5,0,83.3,308,2022-11-05,兵庫県,神戸総合運動公園体育館,1310,14:05,16:38,2:33,芦田光巨,正岡卓,山本晋五,山本順一,岡山シーガルズ,久光スプリングス
9,,高柳有里,5,□,■,■,■,■,20,3,0,15.0,0.6,0,0,0,,1,0.2,11,0,0,2,4.5,30,16,5,61.7,308,2022-11-05,兵庫県,神戸総合運動公園体育館,1310,14:05,16:38,2:33,芦田光巨,正岡卓,山本晋五,山本順一,岡山シーガルズ,久光スプリングス
13,,遠藤彩萌,1,■,,,,,3,1,0,33.3,1.0,0,0,0,,0,,4,1,0,2,37.5,1,1,0,100.0,308,2022-11-05,兵庫県,神戸総合運動公園体育館,1310,14:05,16:38,2:33,芦田光巨,正岡卓,山本晋五,山本順一,岡山シーガルズ,久光スプリングス
14,,宮下遥,5,■,■,□,□,□,1,0,0,0.0,,0,0,0,,0,,16,0,0,3,4.7,0,0,0,,308,2022-11-05,兵庫県,神戸総合運動公園体育館,1310,14:05,16:38,2:33,芦田光巨,正岡卓,山本晋五,山本順一,岡山シーガルズ,久光スプリングス
18,,金田修佳,3,■,,,□,□,23,2,1,8.7,0.67,0,0,0,,0,,2,0,0,0,0.0,2,1,0,50.0,308,2022-11-05,兵庫県,神戸総合運動公園体育館,1310,14:05,16:38,2:33,芦田光巨,正岡卓,山本晋五,山本順一,岡山シーガルズ,久光スプリングス
22,L,船田芽依,5,〇,〇,〇,●,●,0,0,0,,,0,0,0,,0,,0,0,0,0,,10,5,1,55.0,308,2022-11-05,兵庫県,神戸総合運動公園体育館,1310,14:05,16:38,2:33,芦田光巨,正岡卓,山本晋五,山本順一,岡山シーガルズ,久光スプリングス
24,,付欣田,5,■,■,■,■,■,29,12,1,41.4,2.4,0,0,0,,6,1.2,13,0,0,0,0.0,3,2,0,66.7,308,2022-11-05,兵庫県,神戸総合運動公園体育館,1310,14:05,16:38,2:33,芦田光巨,正岡卓,山本晋五,山本順一,岡山シーガルズ,久光スプリングス
26,,長瀬そら,3,,□,■,■,,9,1,0,11.1,0.33,0,0,0,,0,,6,0,0,1,4.2,0,0,0,,308,2022-11-05,兵庫県,神戸総合運動公園体育館,1310,14:05,16:38,2:33,芦田光巨,正岡卓,山本晋五,山本順一,岡山シーガルズ,久光スプリングス
27,L,楢崎慈恵,3,●,●,●,,,0,0,0,,,0,0,0,,0,,0,0,0,0,,4,4,0,100.0,308,2022-11-05,兵庫県,神戸総合運動公園体育館,1310,14:05,16:38,2:33,芦田光巨,正岡卓,山本晋五,山本順一,岡山シーガルズ,久光スプリングス
28,,川島亜依美,2,■,■,,,,5,0,1,0.0,,0,0,0,,2,1.0,4,0,0,1,6.2,0,0,0,,308,2022-11-05,兵庫県,神戸総合運動公園体育館,1310,14:05,16:38,2:33,芦田光巨,正岡卓,山本晋五,山本順一,岡山シーガルズ,久光スプリングス
1,,長岡望悠,0,,,,,,0,0,0,,,0,0,0,,0,,0,0,0,0,,0,0,0,,314,2022-11-06,兵庫県,神戸総合運動公園体育館,1457,13:05,14:47,1:42,芦田光巨,佐々木伸子,正岡卓,児島廣幸,久光スプリングス,岡山シーガルズ
2,,井上美咲,0,,,,,,0,0,0,,,0,0,0,,0,,0,0,0,0,,0,0,0,,314,2022-11-06,兵庫県,神戸総合運動公園体育館,1457,13:05,14:47,1:42,芦田光巨,佐々木伸子,正岡卓,児島廣幸,久光スプリングス,岡山シーガルズ
3,,中川美柚,2,□,,□,,,0,0,0,,,0,0,0,,0,,2,0,0,1,12.5,0,0,0,,314,2022-11-06,兵庫県,神戸総合運動公園体育館,1457,13:05,14:47,1:42,芦田光巨,佐々木伸子,正岡卓,児島廣幸,久光スプリングス,岡山シーガルズ
4,,濱松明日香,1,,□,,,,0,0,0,,,0,0,0,,0,,0,0,0,0,,0,0,0,,314,2022-11-06,兵庫県,神戸総合運動公園体育館,1457,13:05,14:47,1:42,芦田光巨,佐々木伸子,正岡卓,児島廣幸,久光スプリングス,岡山シーガルズ
6,,石井優希,0,,,,,,0,0,0,,,0,0,0,,0,,0,0,0,0,,0,0,0,,314,2022-11-06,兵庫県,神戸総合運動公園体育館,1457,13:05,14:47,1:42,芦田光巨,佐々木伸子,正岡卓,児島廣幸,久光スプリングス,岡山シーガルズ
7,,ファンヘッケリセ,3,■,■,■,,,42,24,3,57.1,8.0,12,8,0,66.7,1,0.33,13,2,3,1,11.5,0,0,0,,314,2022-11-06,兵庫県,神戸総合運動公園体育館,1457,13:05,14:47,1:42,芦田光巨,佐々木伸子,正岡卓,児島廣幸,久光スプリングス,岡山シーガルズ
8,,平山詩嫣,3,■,■,■,,,11,5,0,45.5,1.67,0,0,0,,0,,17,1,1,2,7.4,2,0,0,0.0,314,2022-11-06,兵庫県,神戸総合運動公園体育館,1457,13:05,14:47,1:42,芦田光巨,佐々木伸子,正岡卓,児島廣幸,久光スプリングス,岡山シーガルズ
10,,大竹里歩,0,,,,,,0,0,0,,,0,0,0,,0,,0,0,0,0,,0,0,0,,314,2022-11-06,兵庫県,神戸総合運動公園体育館,1457,13:05,14:47,1:42,芦田光巨,佐々木伸子,正岡卓,児島廣幸,久光スプリングス,岡山シーガルズ
11,,栄絵里香,3,■,■,■,,,0,0,0,,,0,0,0,,0,,6,0,0,1,4.2,1,0,0,0.0,314,2022-11-06,兵庫県,神戸総合運動公園体育館,1457,13:05,14:47,1:42,芦田光巨,佐々木伸子,正岡卓,児島廣幸,久光スプリングス,岡山シーガルズ
18,L,戸江真奈,3,●,●,●,,,0,0,0,,,0,0,0,,0,,0,0,0,0,,19,13,2,73.7,314,2022-11-06,兵庫県,神戸総合運動公園体育館,1457,13:05,14:47,1:42,芦田光巨,佐々木伸子,正岡卓,児島廣幸,久光スプリングス,岡山シーガルズ
20,,荒木彩花,3,■,■,■,,,14,9,0,64.3,3.0,0,0,0,,5,1.67,5,0,1,0,-5.0,0,0,0,,314,2022-11-06,兵庫県,神戸総合運動公園体育館,1457,13:05,14:47,1:42,芦田光巨,佐々木伸子,正岡卓,児島廣幸,久光スプリングス,岡山シーガルズ
21,,中島咲愛,3,■,■,■,,,30,6,2,20.0,2.0,2,0,1,0.0,1,0.33,13,0,2,3,1.9,18,10,3,63.9,314,2022-11-06,兵庫県,神戸総合運動公園体育館,1457,13:05,14:47,1:42,芦田光巨,佐々木伸子,正岡卓,児島廣幸,久光スプリングス,岡山シーガルズ
22,,深澤めぐみ,3,■,■,■,,,26,12,2,46.2,4.0,1,1,0,100.0,0,,18,1,1,4,9.7,15,7,6,66.7,314,2022-11-06,兵庫県,神戸総合運動公園体育館,1457,13:05,14:47,1:42,芦田光巨,佐々木伸子,正岡卓,児島廣幸,久光スプリングス,岡山シーガルズ
24,,西村弥菜美,3,□,□,□,,,0,0,0,,,0,0,0,,0,,0,0,0,0,,7,3,2,57.1,314,2022-11-06,兵庫県,神戸総合運動公園体育館,1457,13:05,14:47,1:42,芦田光巨,佐々木伸子,正岡卓,児島廣幸,久光スプリングス,岡山シーガルズ
1,,濱田真友,2,□,,□,,,0,0,0,,,0,0,0,,0,,3,1,0,1,41.7,0,0,0,,314,2022-11-06,兵庫県,神戸総合運動公園体育館,1457,13:05,14:47,1:42,芦田光巨,佐々木伸子,正岡卓,児島廣幸,岡山シーガルズ,久光スプリングス
2,,佐伯亜魅加,3,■,■,■,,,29,9,2,31.0,3.0,1,0,1,0.0,0,,7,0,0,0,0.0,12,2,7,45.8,314,2022-11-06,兵庫県,神戸総合運動公園体育館,1457,13:05,14:47,1:42,芦田光巨,佐々木伸子,正岡卓,児島廣幸,岡山シーガルズ,久光スプリングス
3,,田口絢佳,2,■,■,,,,2,0,0,0.0,,0,0,0,,0,,6,0,1,1,0.0,0,0,0,,314,2022-11-06,兵庫県,神戸総合運動公園体育館,1457,13:05,14:47,1:42,芦田光巨,佐々木伸子,正岡卓,児島廣幸,岡山シーガルズ,久光スプリングス
5,,宇賀神みずき,3,■,■,■,,,0,0,0,,,0,0,0,,0,,12,2,1,3,20.8,0,0,0,,314,2022-11-06,兵庫県,神戸総合運動公園体育館,1457,13:05,14:47,1:42,芦田光巨,佐々木伸子,正岡卓,児島廣幸,岡山シーガルズ,久光スプリングス
7,,スークソッドタナッチャ,2,,■,■,,,19,8,0,42.1,4.0,3,0,0,0.0,0,,7,1,1,3,21.4,7,4,2,71.4,314,2022-11-06,兵庫県,神戸総合運動公園体育館,1457,13:05,14:47,1:42,芦田光巨,佐々木伸子,正岡卓,児島廣幸,岡山シーガルズ,久光スプリングス
8,,及川真夢,2,■,,□,,,14,7,1,50.0,3.5,0,0,0,,2,1.0,3,0,0,0,0.0,2,2,0,100.0,314,2022-11-06,兵庫県,神戸総合運動公園体育館,1457,13:05,14:47,1:42,芦田光巨,佐々木伸子,正岡卓,児島廣幸,岡山シーガルズ,久光スプリングス
9,,高柳有里,3,■,■,■,,,30,5,0,16.7,1.67,2,0,0,0.0,0,,9,1,0,0,11.1,24,12,9,68.8,314,2022-11-06,兵庫県,神戸総合運動公園体育館,1457,13:05,14:47,1:42,芦田光巨,佐々木伸子,正岡卓,児島廣幸,岡山シーガルズ,久光スプリングス
10,,甲斐理香菜,2,,□,□,,,3,2,0,66.7,1.0,0,0,0,,1,0.5,5,0,0,1,5.0,3,1,2,66.7,314,2022-11-06,兵庫県,神戸総合運動公園体育館,1457,13:05,14:47,1:42,芦田光巨,佐々木伸子,正岡卓,児島廣幸,岡山シーガルズ,久光スプリングス
14,,宮下遥,2,□,□,,,,0,0,0,,,0,0,0,,0,,1,0,0,0,0.0,0,0,0,,314,2022-11-06,兵庫県,神戸総合運動公園体育館,1457,13:05,14:47,1:42,芦田光巨,佐々木伸子,正岡卓,児島廣幸,岡山シーガルズ,久光スプリングス
18,,金田修佳,0,,,,,,0,0,0,,,0,0,0,,0,,0,0,0,0,,0,0,0,,314,2022-11-06,兵庫県,神戸総合運動公園体育館,1457,13:05,14:47,1:42,芦田光巨,佐々木伸子,正岡卓,児島廣幸,岡山シーガルズ,久光スプリングス
22,L,船田芽依,3,●,●,●,,,0,0,0,,,0,0,0,,0,,0,0,0,0,,13,6,2,53.8,314,2022-11-06,兵庫県,神戸総合運動公園体育館,1457,13:05,14:47,1:42,芦田光巨,佐々木伸子,正岡卓,児島廣幸,岡山シーガルズ,久光スプリングス
24,,付欣田,3,■,■,■,,,16,5,1,31.2,1.67,0,0,0,,1,0.33,7,0,0,3,10.7,2,1,0,50.0,314,2022-11-06,兵庫県,神戸総合運動公園体育館,1457,13:05,14:47,1:42,芦田光巨,佐々木伸子,正岡卓,児島廣幸,岡山シーガルズ,久光スプリングス
26,,長瀬そら,1,,□,,,,2,0,0,0.0,,0,0,0,,0,,2,0,0,0,0.0,0,0,0,,314,2022-11-06,兵庫県,神戸総合運動公園体育館,1457,13:05,14:47,1:42,芦田光巨,佐々木伸子,正岡卓,児島廣幸,岡山シーガルズ,久光スプリングス
28,,川島亜依美,1,,,■,,,5,3,0,60.0,3.0,0,0,0,,0,,4,0,0,0,0.0,0,0,0,,314,2022-11-06,兵庫県,神戸総合運動公園体育館,1457,13:05,14:47,1:42,芦田光巨,佐々木伸子,正岡卓,児島廣幸,岡山シーガルズ,久光スプリングス
2,,横田真未,4,■,■,■,■,,13,4,1,30.8,1.0,0,0,0,,2,0.5,8,0,2,3,3.1,1,1,0,100.0,315,2022-11-12,北海道,北ガスアリーナ札幌46,513,13:00,14:44,1:44,大江憲一,明井寿枝,上總向貴,今田萌那,デンソーエアリービーズ,KUROBEアクアフェアリーズ
5,,吉田美海,1,,,□,,,0,0,0,,,0,0,0,,0,,1,0,0,0,0.0,0,0,0,,315,2022-11-12,北海道,北ガスアリーナ札幌46,513,13:00,14:44,1:44,大江憲一,明井寿枝,上總向貴,今田萌那,デンソーエアリービーズ,KUROBEアクアフェアリーズ
6,,中元南,4,■,■,■,■,,43,12,3,27.9,3.0,4,1,0,25.0,3,0.75,22,1,2,8,11.4,26,11,8,57.7,315,2022-11-12,北海道,北ガスアリーナ札幌46,513,13:00,14:44,1:44,大江憲一,明井寿枝,上總向貴,今田萌那,デンソーエアリービーズ,KUROBEアクアフェアリーズ
7,,高橋愛莉,0,,,,,,0,0,0,,,0,0,0,,0,,0,0,0,0,,0,0,0,,315,2022-11-12,北海道,北ガスアリーナ札幌46,513,13:00,14:44,1:44,大江憲一,明井寿枝,上總向貴,今田萌那,デンソーエアリービーズ,KUROBEアクアフェアリーズ
8,,佐藤吉野,0,,,,,,0,0,0,,,0,0,0,,0,,0,0,0,0,,0,0,0,,315,2022-11-12,北海道,北ガスアリーナ札幌46,513,13:00,14:44,1:44,大江憲一,明井寿枝,上總向貴,今田萌那,デンソーエアリービーズ,KUROBEアクアフェアリーズ
9,,小口樹葉,3,□,□,,□,,0,0,0,,,0,0,0,,0,,0,0,0,0,,4,1,0,25.0,315,2022-11-12,北海道,北ガスアリーナ札幌46,513,13:00,14:44,1:44,大江憲一,明井寿枝,上總向貴,今田萌那,デンソーエアリービーズ,KUROBEアクアフェアリーズ
10,,森谷史佳,3,□,,□,□,,0,0,0,,,0,0,0,,0,,3,0,0,2,16.7,0,0,0,,315,2022-11-12,北海道,北ガスアリーナ札幌46,513,13:00,14:44,1:44,大江憲一,明井寿枝,上總向貴,今田萌那,デンソーエアリービーズ,KUROBEアクアフェアリーズ
11,,松井珠己,4,■,■,■,■,,2,2,0,100.0,0.5,0,0,0,,1,0.25,18,1,2,5,9.7,0,0,0,,315,2022-11-12,北海道,北ガスアリーナ札幌46,513,13:00,14:44,1:44,大江憲一,明井寿枝,上總向貴,今田萌那,デンソーエアリービーズ,KUROBEアクアフェアリーズ
13,,山口結可,0,,,,,,0,0,0,,,0,0,0,,0,,0,0,0,0,,0,0,0,,315,2022-11-12,北海道,北ガスアリーナ札幌46,513,13:00,14:44,1:44,大江憲一,明井寿枝,上總向貴,今田萌那,デンソーエアリービーズ,KUROBEアクアフェアリーズ
15,,横田紗椰香,4,■,■,■,■,,19,9,0,47.4,2.25,0,0,0,,1,0.25,11,0,0,2,4.5,1,1,0,100.0,315,2022-11-12,北海道,北ガスアリーナ札幌46,513,13:00,14:44,1:44,大江憲一,明井寿枝,上總向貴,今田萌那,デンソーエアリービーズ,KUROBEアクアフェアリーズ
19,L,福留慧美,4,●,●,●,●,,0,0,0,,,0,0,0,,0,,0,0,0,0,,9,7,2,88.9,315,2022-11-12,北海道,北ガスアリーナ札幌46,513,13:00,14:44,1:44,大江憲一,明井寿枝,上總向貴,今田萌那,デンソーエアリービーズ,KUROBEアクアフェアリーズ
23,,麻野七奈未,1,,,,□,,0,0,0,,,0,0,0,,0,,1,0,1,0,-25.0,0,0,0,,315,2022-11-12,北海道,北ガスアリーナ札幌46,513,13:00,14:44,1:44,大江憲一,明井寿枝,上總向貴,今田萌那,デンソーエアリービーズ,KUROBEアクアフェアリーズ
24,,兵頭由希,4,■,■,■,■,,29,14,0,48.3,3.5,0,0,0,,0,,18,0,1,5,5.6,38,14,9,48.7,315,2022-11-12,北海道,北ガスアリーナ札幌46,513,13:00,14:44,1:44,大江憲一,明井寿枝,上總向貴,今田萌那,デンソーエアリービーズ,KUROBEアクアフェアリーズ
31,,オズソイネリマン,4,■,■,■,■,,59,27,1,45.8,6.75,23,5,0,21.7,4,1.0,15,1,0,0,6.7,0,0,0,,315,2022-11-12,北海道,北ガスアリーナ札幌46,513,13:00,14:44,1:44,大江憲一,明井寿枝,上總向貴,今田萌那,デンソーエアリービーズ,KUROBEアクアフェアリーズ
3,,高橋愛未,4,■,■,■,■,,42,13,3,31.0,3.25,2,0,1,0.0,1,0.25,9,2,0,1,25.0,30,13,8,56.7,315,2022-11-12,北海道,北ガスアリーナ札幌46,513,13:00,14:44,1:44,大江憲一,明井寿枝,上總向貴,今田萌那,KUROBEアクアフェアリーズ,デンソーエアリービーズ
4,,イヴェギントゥーバ,2,■,■,,,,12,2,0,16.7,1.0,0,0,0,,1,0.5,7,0,0,2,7.1,4,3,0,75.0,315,2022-11-12,北海道,北ガスアリーナ札幌46,513,13:00,14:44,1:44,大江憲一,明井寿枝,上總向貴,今田萌那,KUROBEアクアフェアリーズ,デンソーエアリービーズ
5,,菊池杏菜,4,■,■,■,■,,0,0,0,,,0,0,0,,0,,11,0,0,1,2.3,0,0,0,,315,2022-11-12,北海道,北ガスアリーナ札幌46,513,13:00,14:44,1:44,大江憲一,明井寿枝,上總向貴,今田萌那,KUROBEアクアフェアリーズ,デンソーエアリービーズ
6,,山城愛心,3,□,,□,□,,0,0,0,,,0,0,0,,0,,5,0,1,1,0.0,0,0,0,,315,2022-11-12,北海道,北ガスアリーナ札幌46,513,13:00,14:44,1:44,大江憲一,明井寿枝,上總向貴,今田萌那,KUROBEアクアフェアリーズ,デンソーエアリービーズ
7,,中村安里,2,■,■,,,,9,4,0,44.4,2.0,0,0,0,,0,,3,0,2,0,-16.7,0,0,0,,315,2022-11-12,北海道,北ガスアリーナ札幌46,513,13:00,14:44,1:44,大江憲一,明井寿枝,上總向貴,今田萌那,KUROBEアクアフェアリーズ,デンソーエアリービーズ
10,,山口真季,4,■,■,■,■,,22,10,0,45.5,2.5,0,0,0,,3,0.75,13,1,1,1,7.7,0,0,0,,315,2022-11-12,北海道,北ガスアリーナ札幌46,513,13:00,14:44,1:44,大江憲一,明井寿枝,上總向貴,今田萌那,KUROBEアクアフェアリーズ,デンソーエアリービーズ
12,,浮島杏加子,0,,,,,,0,0,0,,,0,0,0,,0,,0,0,0,0,,0,0,0,,315,2022-11-12,北海道,北ガスアリーナ札幌46,513,13:00,14:44,1:44,大江憲一,明井寿枝,上總向貴,今田萌那,KUROBEアクアフェアリーズ,デンソーエアリービーズ
13,,梅津憂理,4,□,□,■,■,,19,7,0,36.8,1.75,0,0,0,,0,,16,0,1,10,14.1,3,2,0,66.7,315,2022-11-12,北海道,北ガスアリーナ札幌46,513,13:00,14:44,1:44,大江憲一,明井寿枝,上總向貴,今田萌那,KUROBEアクアフェアリーズ,デンソーエアリービーズ
14,,小杉凜華,3,□,,□,□,,0,0,0,,,0,0,0,,0,,3,0,0,1,8.3,0,0,0,,315,2022-11-12,北海道,北ガスアリーナ札幌46,513,13:00,14:44,1:44,大江憲一,明井寿枝,上總向貴,今田萌那,KUROBEアクアフェアリーズ,デンソーエアリービーズ
15,,戸部真由香,3,,□,■,■,,15,6,0,40.0,2.0,0,0,0,,0,,6,0,1,2,4.2,0,0,0,,315,2022-11-12,北海道,北ガスアリーナ札幌46,513,13:00,14:44,1:44,大江憲一,明井寿枝,上總向貴,今田萌那,KUROBEアクアフェアリーズ,デンソーエアリービーズ
17,,佐藤彩乃,1,,□,,,,0,0,0,,,0,0,0,,0,,2,0,0,1,12.5,0,0,0,,315,2022-11-12,北海道,北ガスアリーナ札幌46,513,13:00,14:44,1:44,大江憲一,明井寿枝,上總向貴,今田萌那,KUROBEアクアフェアリーズ,デンソーエアリービーズ
19,L,福本眸,4,●,●,●,●,,0,0,0,,,0,0,0,,0,,0,0,0,0,,51,20,15,53.9,315,2022-11-12,北海道,北ガスアリーナ札幌46,513,13:00,14:44,1:44,大江憲一,明井寿枝,上總向貴,今田萌那,KUROBEアクアフェアリーズ,デンソーエアリービーズ
20,,中山夏菜子,0,,,,,,0,0,0,,,0,0,0,,0,,0,0,0,0,,0,0,0,,315,2022-11-12,北海道,北ガスアリーナ札幌46,513,13:00,14:44,1:44,大江憲一,明井寿枝,上總向貴,今田萌那,KUROBEアクアフェアリーズ,デンソーエアリービーズ
26,,コクラムピンピチャヤ,4,■,■,■,■,,50,18,6,36.0,4.5,28,9,4,32.1,3,0.75,11,0,0,3,6.8,1,0,0,0.0,315,2022-11-12,北海道,北ガスアリーナ札幌46,513,13:00,14:44,1:44,大江憲一,明井寿枝,上總向貴,今田萌那,KUROBEアクアフェアリーズ,デンソーエアリービーズ
2,,横田真未,3,■,■,■,,,14,7,1,50.0,2.33,0,0,0,,6,2.0,8,0,2,1,-3.1,1,0,1,50.0,320,2022-11-13,北海道,北ガスアリーナ札幌46,558,13:00,14:21,1:21,大江憲一,佐藤美里,明井寿枝,佐々木亮輔,デンソーエアリービーズ,KUROBEアクアフェアリーズ
5,,吉田美海,0,,,,,,0,0,0,,,0,0,0,,0,,0,0,0,0,,0,0,0,,320,2022-11-13,北海道,北ガスアリーナ札幌46,558,13:00,14:21,1:21,大江憲一,佐藤美里,明井寿枝,佐々木亮輔,デンソーエアリービーズ,KUROBEアクアフェアリーズ
6,,中元南,3,■,■,■,,,30,10,1,33.3,3.33,5,2,0,40.0,1,0.33,13,0,1,4,5.8,21,8,5,50.0,320,2022-11-13,北海道,北ガスアリーナ札幌46,558,13:00,14:21,1:21,大江憲一,佐藤美里,明井寿枝,佐々木亮輔,デンソーエアリービーズ,KUROBEアクアフェアリーズ
