Team,GetSet,GetPoint,1SetPoint,2SetPoint,3SetPoint,4SetPoint,5SetPoint,TotalPoint,AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,TF,OpE,OpTeam,LostSet,LostPoint,Op1SetPoint,Op2SetPoint,Op3SetPoint,Op4SetPoint,Op5SetPoint,OpTotalPoint,OpAA,OpAP,OpAE,OpASucc%,OpAP/S,OpBAA,OpBAP,OpBAE,OpBASucc%,OpBP,OpBP/S,OpSVA,OpSVP,OpSVE,OpSVx,OpSVEff%,OpRA,OpRx,OpRg,OpRSucc%,OpTF,OpOpE,GameId,Date,Place,Venue,Spectators,StartTime,EndTime,GameTime,JURY,ChiefUmpire,SubUmpire,Judge,TotalSet
GSS東京サンビームズ,1,0,23,25,16,21,,85.0,191.0,62.0,14.0,32.5,15.5,14.0,5.0,3.0,35.7,4.0,1.0,86.0,3.0,8.0,15.0,5.5,87.0,33.0,32.0,56.3,7.0,16,プレステージ・インターナショナルアランマーレ,3,3,25,21,25,25,,96.0,156,54,8,34.6,13.50,17,3,3,17.6,7,1.75,95,6,7,17,8.9,77,25.0,36.0,55.8,1.0,29,716,2023-02-05,群馬県,ヤマト市民体育館前橋,581.0,12:00,13:47,1:47,三見洋子,赤川孝義,山本貴彦,飯田貢士,4
群馬銀行グリーンウイングス,3,3,25,25,25,,,75.0,123.0,51.0,9.0,41.5,17.0,9.0,6.0,1.0,66.7,6.0,2.0,74.0,2.0,5.0,17.0,6.8,55.0,21.0,14.0,50.9,3.0,16,ヴィアティン三重,0,0,16,23,22,,,61.0,142,41,6,28.9,13.67,6,1,0,16.7,1,0.33,62,2,7,18,7.7,68,28.0,22.0,57.4,3.0,17,717,2023-02-05,群馬県,ヤマト市民体育館前橋,1270.0,14:35,15:58,1:23,三見 洋子,山田 和人,脇坂 克伸,井上 一成,3
ヴィアティン三重,0,0,16,23,22,,,61.0,142.0,41.0,6.0,28.9,13.67,6.0,1.0,0.0,16.7,1.0,0.33,62.0,2.0,7.0,18.0,7.7,68.0,28.0,22.0,57.4,3.0,17,群馬銀行グリーンウイングス,3,3,25,25,25,,,75.0,123,51,9,41.5,17.00,9,6,1,66.7,6,2.00,74,2,5,17,6.8,55,21.0,14.0,50.9,3.0,16,717,2023-02-05,群馬県,ヤマト市民体育館前橋,1270.0,14:35,15:58,1:23,三見 洋子,山田 和人,脇坂 克伸,井上 一成,3
ルートインホテルズブリリアントアリーズ,3,3,25,28,31,,,84.0,155.0,63.0,10.0,40.6,21.0,12.0,3.0,4.0,25.0,7.0,2.33,83.0,5.0,3.0,16.0,9.9,75.0,38.0,18.0,62.7,3.0,9,フォレストリーヴズ熊本,0,0,20,26,29,,,75.0,156,52,6,33.3,17.33,1,0,0,0.0,5,1.67,76,2,1,17,7.9,79,36.0,23.0,60.1,2.0,16,714,2023-02-04,広島県,猫田記念体育館,150.0,13:00,14:39,1:39,石井洋壮,熊本結,荒谷嘉那子,奥先裕美,3
フォレストリーヴズ熊本,0,0,20,26,29,,,75.0,156.0,52.0,6.0,33.3,17.33,1.0,0.0,0.0,0.0,5.0,1.67,76.0,2.0,1.0,17.0,7.9,79.0,36.0,23.0,60.1,2.0,16,ルートインホテルズブリリアントアリーズ,3,3,25,28,31,,,84.0,155,63,10,40.6,21.00,12,3,4,25.0,7,2.33,83,5,3,16,9.9,75,38.0,18.0,62.7,3.0,9,714,2023-02-04,広島県,猫田記念体育館,150.0,13:00,14:39,1:39,石井洋壮,熊本結,荒谷嘉那子,奥先裕美,3
大野石油広島オイラーズ,3,3,25,25,25,25,,100.0,164.0,66.0,12.0,40.2,16.5,4.0,0.0,2.0,0.0,10.0,2.5,99.0,5.0,8.0,30.0,10.6,87.0,43.0,13.0,56.9,1.0,19,千葉エンゼルクロス,1,0,21,18,27,23,,89.0,163,57,15,35.0,14.25,3,1,1,33.3,6,1.50,90,5,3,26,11.9,89,42.0,14.0,55.1,1.0,21,715,2023-02-04,広島県,猫田記念体育館,170.0,15:15,16:59,1:44,石井洋壮,本間明,酒井雄己,奥先裕美,4
千葉エンゼルクロス,1,0,21,18,27,23,,89.0,163.0,57.0,15.0,35.0,14.25,3.0,1.0,1.0,33.3,6.0,1.5,90.0,5.0,3.0,26.0,11.9,89.0,42.0,14.0,55.1,1.0,21,大野石油広島オイラーズ,3,3,25,25,25,25,,100.0,164,66,12,40.2,16.50,4,0,2,0.0,10,2.50,99,5,8,30,10.6,87,43.0,13.0,56.9,1.0,19,715,2023-02-04,広島県,猫田記念体育館,170.0,15:15,16:59,1:44,石井洋壮,本間明,酒井雄己,奥先裕美,4
ルートインホテルズブリリアントアリーズ,3,3,13,25,25,25,,88.0,144.0,56.0,6.0,38.9,14.0,10.0,2.0,2.0,20.0,6.0,1.5,87.0,2.0,7.0,8.0,2.6,71.0,36.0,19.0,64.1,6.0,24,ブレス浜松,1,0,25,16,22,17,,80.0,158,55,13,34.8,13.75,18,7,2,38.9,5,1.25,81,1,10,15,2.8,79,60.0,10.0,82.3,1.0,19,718,2023-02-05,広島県,猫田記念体育館,170.0,12:00,13:43,1:43,石井洋壮,熊本結,酒井雄己,奥先裕美,4
ブレス浜松,1,0,25,16,22,17,,80.0,158.0,55.0,13.0,34.8,13.75,18.0,7.0,2.0,38.9,5.0,1.25,81.0,1.0,10.0,15.0,2.8,79.0,60.0,10.0,82.3,1.0,19,ルートインホテルズブリリアントアリーズ,3,3,13,25,25,25,,88.0,144,56,6,38.9,14.00,10,2,2,20.0,6,1.50,87,2,7,8,2.6,71,36.0,19.0,64.1,6.0,24,718,2023-02-05,広島県,猫田記念体育館,170.0,12:00,13:43,1:43,石井洋壮,熊本結,酒井雄己,奥先裕美,4
大野石油広島オイラーズ,2,1,25,16,13,25,13,92.0,219.0,70.0,10.0,32.0,11.67,3.0,0.0,0.0,0.0,10.0,1.67,98.0,5.0,12.0,24.0,8.2,100.0,52.0,23.0,63.5,3.0,7,フォレストリーヴズ熊本,3,2,17,25,25,18,15,100.0,190,66,5,34.7,13.20,2,0,0,0.0,9,1.80,100,1,0,24,7.0,80,39.0,15.0,58.1,2.0,24,719,2023-02-05,広島県,猫田記念体育館,240.0,15:20,16:19,,石井洋壮,本間明,近藤宏顕,山根凜太朗,5
フォレストリーヴズ熊本,3,2,17,25,25,18,15,100.0,190.0,66.0,5.0,34.7,13.2,2.0,0.0,0.0,0.0,9.0,1.8,100.0,1.0,0.0,24.0,7.0,80.0,39.0,15.0,58.1,2.0,24,大野石油広島オイラーズ,2,1,25,16,13,25,13,92.0,219,70,10,32.0,11.67,3,0,0,0.0,10,1.67,98,5,12,24,8.2,100,52.0,23.0,63.5,3.0,7,719,2023-02-05,広島県,猫田記念体育館,240.0,15:20,16:19,,石井洋壮,本間明,近藤宏顕,山根凜太朗,5
プレステージ・インターナショナルアランマーレ,3,3,25,19,25,25,,94.0,142.0,56.0,9.0,39.4,14.0,14.0,5.0,1.0,35.7,9.0,2.25,93.0,4.0,7.0,24.0,8.9,59.0,26.0,19.0,60.2,0.0,25,大野石油広島オイラーズ,1,0,12,25,12,18,,67.0,140,48,11,34.3,8.00,8,1,1,12.5,1,0.17,71,2,10,12,3.5,85,35.0,23.0,54.7,5.0,16,720,2023-02-11,山形県,酒田市国体記念体育館,730.0,12:00,13:40,1:40,斎藤篤,饗場和恵,石垣周,渡部修,4
大野石油広島オイラーズ,1,0,12,25,12,18,,67.0,140.0,48.0,11.0,34.3,8.0,8.0,1.0,1.0,12.5,1.0,0.17,71.0,2.0,10.0,12.0,3.5,85.0,35.0,23.0,54.7,5.0,16,プレステージ・インターナショナルアランマーレ,3,3,25,19,25,25,,94.0,142,56,9,39.4,14.00,14,5,1,35.7,9,2.25,93,4,7,24,8.9,59,26.0,19.0,60.2,0.0,25,720,2023-02-11,山形県,酒田市国体記念体育館,730.0,12:00,13:40,1:40,斎藤篤,饗場和恵,石垣周,渡部修,4
群馬銀行グリーンウイングス,3,2,13,25,24,25,16,103.0,194.0,76.0,19.0,39.2,15.2,25.0,9.0,0.0,36.0,6.0,1.2,103.0,5.0,7.0,34.0,11.4,101.0,25.0,32.0,40.6,2.0,16,ルートインホテルズブリリアントアリーズ,2,1,25,15,26,23,14,103.0,186,65,11,34.9,13.00,11,1,3,9.1,7,1.40,103,3,2,41,12.4,95,33.0,24.0,47.4,3.0,28,721,2023-02-11,山形県,酒田市国体記念体育館,370.0,15:00,17:10,2:10,斎藤篤,早坂行博,土屋美紀,佐々木一孝,5
ルートインホテルズブリリアントアリーズ,2,1,25,15,26,23,14,103.0,186.0,65.0,11.0,34.9,13.0,11.0,1.0,3.0,9.1,7.0,1.4,103.0,3.0,2.0,41.0,12.4,95.0,33.0,24.0,47.4,3.0,28,群馬銀行グリーンウイングス,3,2,13,25,24,25,16,103.0,194,76,19,39.2,15.20,25,9,0,36.0,6,1.20,103,5,7,34,11.4,101,25.0,32.0,40.6,2.0,16,721,2023-02-11,山形県,酒田市国体記念体育館,370.0,15:00,17:10,2:10,斎藤篤,早坂行博,土屋美紀,佐々木一孝,5
ルートインホテルズブリリアントアリーズ,3,3,24,25,25,25,,99.0,136.0,62.0,6.0,45.6,15.5,7.0,2.0,2.0,28.6,10.0,2.5,98.0,8.0,2.0,28.0,14.8,68.0,32.0,14.0,57.4,4.0,19,大野石油広島オイラーズ,1,0,26,14,11,20,,71.0,145,48,10,33.1,12.00,2,1,1,50.0,8,2.00,76,3,4,20,9.2,94,26.0,34.0,45.7,5.0,12,724,2023-02-12,山形県,酒田市国体記念体育館,275.0,11:00,12:35,1:35,斎藤篤,饗庭和恵,石垣周,佐々木一孝,4
大野石油広島オイラーズ,1,0,26,14,11,20,,71.0,145.0,48.0,10.0,33.1,12.0,2.0,1.0,1.0,50.0,8.0,2.0,76.0,3.0,4.0,20.0,9.2,94.0,26.0,34.0,45.7,5.0,12,ルートインホテルズブリリアントアリーズ,3,3,24,25,25,25,,99.0,136,62,6,45.6,15.50,7,2,2,28.6,10,2.50,98,8,2,28,14.8,68,32.0,14.0,57.4,4.0,19,724,2023-02-12,山形県,酒田市国体記念体育館,275.0,11:00,12:35,1:35,斎藤篤,饗庭和恵,石垣周,佐々木一孝,4
プレステージ・インターナショナルアランマーレ,3,3,25,27,26,,,78.0,121.0,49.0,8.0,40.5,16.33,14.0,1.0,2.0,7.1,6.0,2.0,77.0,2.0,8.0,10.0,3.2,56.0,35.0,14.0,75.0,2.0,21,ヴィアティン三重,0,0,19,25,24,,,68.0,122,44,8,36.1,14.67,9,2,0,22.2,5,1.67,69,1,12,7,-0.4,69,40.0,17.0,70.3,1.0,18,725,2023-02-12,山形県,酒田市国体記念体育館,700.0,13:15,14:46,1:31,斎藤篤,早坂行博,土屋美紀,渡部修,3
ヴィアティン三重,0,0,19,25,24,,,68.0,122.0,44.0,8.0,36.1,14.67,9.0,2.0,0.0,22.2,5.0,1.67,69.0,1.0,12.0,7.0,-0.4,69.0,40.0,17.0,70.3,1.0,18,プレステージ・インターナショナルアランマーレ,3,3,25,27,26,,,78.0,121,49,8,40.5,16.33,14,1,2,7.1,6,2.00,77,2,8,10,3.2,56,35.0,14.0,75.0,2.0,21,725,2023-02-12,山形県,酒田市国体記念体育館,700.0,13:15,14:46,1:31,斎藤篤,早坂行博,土屋美紀,渡部修,3
千葉エンゼルクロス,0,0,16,12,11,,,39.0,91.0,21.0,9.0,23.1,7.0,1.0,0.0,1.0,0.0,1.0,0.33,40.0,1.0,3.0,8.0,5.6,61.0,34.0,13.0,66.4,3.0,16,ブレス浜松,3,3,25,25,25,,,75.0,83,37,5,44.6,12.33,14,5,1,35.7,17,5.67,74,6,11,10,7.8,37,22.0,6.0,67.6,0.0,15,722,2023-02-11,千葉県,キッコーマンアリーナ,301.0,13:00,14:05,1:05,三見洋子,竹澤拓人,笈川博彰,藤﨑英珠芳,3
ブレス浜松,3,3,25,25,25,,,75.0,83.0,37.0,5.0,44.6,12.33,14.0,5.0,1.0,35.7,17.0,5.67,74.0,6.0,11.0,10.0,7.8,37.0,22.0,6.0,67.6,0.0,15,千葉エンゼルクロス,0,0,16,12,11,,,39.0,91,21,9,23.1,7.00,1,0,1,0.0,1,0.33,40,1,3,8,5.6,61,34.0,13.0,66.4,3.0,16,722,2023-02-11,千葉県,キッコーマンアリーナ,301.0,13:00,14:05,1:05,三見洋子,竹澤拓人,笈川博彰,藤﨑英珠芳,3
リガーレ仙台,1,0,24,25,26,21,,96.0,252.0,77.0,10.0,30.6,19.25,0.0,0.0,0.0,,7.0,1.75,97.0,3.0,2.0,27.0,9.5,93.0,56.0,14.0,67.7,5.0,9,フォレストリーヴズ熊本,3,3,26,16,28,25,,95.0,224,70,7,31.2,17.50,0,0,0,-,5,1.25,94,3,1,20,8.2,94,44.0,20.0,57.4,1.0,17,723,2023-02-11,千葉県,キッコーマンアリーナ,341.0,15:00,17:01,2:01,三見洋子,関野智史,池畑翔,藤﨑英珠芳,4
フォレストリーヴズ熊本,3,3,26,16,28,25,,95.0,224.0,70.0,7.0,31.2,17.5,0.0,0.0,0.0,,5.0,1.25,94.0,3.0,1.0,20.0,8.2,94.0,44.0,20.0,57.4,1.0,17,リガーレ仙台,1,0,24,25,26,21,,96.0,252,77,10,30.6,19.25,0,0,0,-,7,1.75,97,3,2,27,9.5,93,56.0,14.0,67.7,5.0,9,723,2023-02-11,千葉県,キッコーマンアリーナ,341.0,15:00,17:01,2:01,三見洋子,関野智史,池畑翔,藤﨑英珠芳,4
千葉エンゼルクロス,1,0,25,17,23,20,,85.0,185.0,57.0,12.0,30.8,14.25,4.0,1.0,1.0,25.0,4.0,1.0,86.0,3.0,4.0,21.0,8.4,89.0,43.0,19.0,59.0,2.0,21,リガーレ仙台,3,3,23,25,25,25,,98.0,173,62,13,35.8,15.50,1,0,0,0.0,8,2.00,97,10,6,19,13.7,81,44.0,14.0,63.0,2.0,18,726,2023-02-12,千葉県,キッコーマンアリーナ,350.0,12:00,13:39,1:39,三見洋子,関野智史,梅北将大,藤﨑英珠芳,4
リガーレ仙台,3,3,23,25,25,25,,98.0,173.0,62.0,13.0,35.8,15.5,1.0,0.0,0.0,0.0,8.0,2.0,97.0,10.0,6.0,19.0,13.7,81.0,44.0,14.0,63.0,2.0,18,千葉エンゼルクロス,1,0,25,17,23,20,,85.0,185,57,12,30.8,14.25,4,1,1,25.0,4,1.00,86,3,4,21,8.4,89,43.0,19.0,59.0,2.0,21,726,2023-02-12,千葉県,キッコーマンアリーナ,350.0,12:00,13:39,1:39,三見洋子,関野智史,梅北将大,藤﨑英珠芳,4
GSS東京サンビームズ,1,0,25,19,15,17,,76.0,140.0,33.0,7.0,23.6,8.25,10.0,1.0,0.0,10.0,7.0,1.75,77.0,5.0,4.0,15.0,10.1,72.0,31.0,13.0,52.1,7.0,31,ブレス浜松,3,3,14,25,25,25,,89.0,158,62,9,39.2,15.50,21,9,0,42.9,6,1.50,87,3,15,29,7.5,70,45.0,11.0,72.1,7.0,18,727,2023-02-12,千葉県,キッコーマンアリーナ,111.0,14:15,15:55,1:40,三見洋子,竹澤拓人,小田川倫之,藤崎英珠芳,4
ブレス浜松,3,3,14,25,25,25,,89.0,158.0,62.0,9.0,39.2,15.5,21.0,9.0,0.0,42.9,6.0,1.5,87.0,3.0,15.0,29.0,7.5,70.0,45.0,11.0,72.1,7.0,18,GSS東京サンビームズ,1,0,25,19,15,17,,76.0,140,33,7,23.6,8.25,10,1,0,10.0,7,1.75,77,5,4,15,10.1,72,31.0,13.0,52.1,7.0,31,727,2023-02-12,千葉県,キッコーマンアリーナ,111.0,14:15,15:55,1:40,三見洋子,竹澤拓人,小田川倫之,藤崎英珠芳,4
GSS東京サンビームズ,3,2,25,19,25,16,15,100.0,198.0,60.0,8.0,30.3,12.0,12.0,5.0,0.0,41.7,11.0,2.2,100.0,8.0,2.0,15.0,11.2,89.0,37.0,27.0,56.7,5.0,21,大野石油広島オイラーズ,2,1,17,25,21,25,11,99.0,204,74,9,36.3,7.40,4,1,0,25.0,7,0.70,108,4,8,24,7.4,98,37.0,38.0,57.1,4.0,15,728,2023-02-18,東京都,中央区スポーツセンター,397.0,13:00,15:04,2:04,印藤智一,藤井靖香,森山真理子,向野行信,5
大野石油広島オイラーズ,2,1,17,25,21,25,11,99.0,204.0,74.0,9.0,36.3,7.4,4.0,1.0,0.0,25.0,7.0,0.7,108.0,4.0,8.0,24.0,7.4,98.0,37.0,38.0,57.1,4.0,15,GSS東京サンビームズ,3,2,25,19,25,16,15,100.0,198,60,8,30.3,12.00,12,5,0,41.7,11,2.20,100,8,2,15,11.2,89,37.0,27.0,56.7,5.0,21,728,2023-02-18,東京都,中央区スポーツセンター,397.0,13:00,15:04,2:04,印藤智一,藤井靖香,森山真理子,向野行信,5
GSS東京サンビームズ,3,3,23,25,26,25,,99.0,180.0,68.0,8.0,37.8,17.0,15.0,4.0,3.0,26.7,3.0,0.75,98.0,7.0,9.0,26.0,11.5,79.0,36.0,16.0,55.7,3.0,21,ルートインホテルズブリリアントアリーズ,1,0,25,19,24,17,,85.0,161,59,10,36.6,14.75,3,0,1,0.0,4,1.00,86,2,5,26,8.4,86,34.0,22.0,52.3,6.0,20,732,2023-02-19,東京都,中央区スポーツセンター,640.0,13:00,15:02,2:02,印藤智一,藤井靖香,江藤幸恵,中嶋幹朗,4
ルートインホテルズブリリアントアリーズ,1,0,25,19,24,17,,85.0,161.0,59.0,10.0,36.6,14.75,3.0,0.0,1.0,0.0,4.0,1.0,86.0,2.0,5.0,26.0,8.4,86.0,34.0,22.0,52.3,6.0,20,GSS東京サンビームズ,3,3,23,25,26,25,,99.0,180,68,8,37.8,17.00,15,4,3,26.7,3,0.75,98,7,9,26,11.5,79,36.0,16.0,55.7,3.0,21,732,2023-02-19,東京都,中央区スポーツセンター,640.0,13:00,15:02,2:02,印藤智一,藤井靖香,江藤幸恵,中嶋幹朗,4
JAぎふリオレーナ,3,3,25,25,25,,,75.0,115.0,51.0,5.0,44.3,17.0,3.0,2.0,1.0,66.7,3.0,1.0,74.0,1.0,10.0,25.0,6.4,58.0,22.0,14.0,50.0,2.0,20,千葉エンゼルクロス,0,0,22,23,19,,,64.0,112,40,10,35.7,13.33,1,0,0,0.0,3,1.00,65,4,6,19,11.2,63,25.0,13.0,50.0,4.0,17,729,2023-02-18,岐阜県,感謝と挑戦のTYK体育館,484.0,13:00,14:15,1:15,北村友香,水間絵美,成瀬修平,熊崎美穂子,3
千葉エンゼルクロス,0,0,22,23,19,,,64.0,112.0,40.0,10.0,35.7,13.33,1.0,0.0,0.0,0.0,3.0,1.0,65.0,4.0,6.0,19.0,11.2,63.0,25.0,13.0,50.0,4.0,17,JAぎふリオレーナ,3,3,25,25,25,,,75.0,115,51,5,44.3,17.00,3,2,1,66.7,3,1.00,74,1,10,25,6.4,58,22.0,14.0,50.0,2.0,20,729,2023-02-18,岐阜県,感謝と挑戦のTYK体育館,484.0,13:00,14:15,1:15,北村友香,水間絵美,成瀬修平,熊崎美穂子,3
JAぎふリオレーナ,1,0,24,25,18,15,,82.0,176.0,55.0,10.0,31.2,13.75,3.0,1.0,0.0,33.3,7.0,1.75,83.0,1.0,15.0,19.0,2.4,91.0,38.0,24.0,54.9,8.0,19,リガーレ仙台,3,3,26,21,25,25,,97.0,156,47,9,30.1,11.75,1,0,0,0.0,15,3.75,96,2,4,28,8.3,68,34.0,14.0,60.3,6.0,33,733,2023-02-19,岐阜県,感謝と挑戦のTYK体育館,508.0,13:00,14:39,1:39,北村友香,水間絵美,加藤知也,松井志穂,4
リガーレ仙台,3,3,26,21,25,25,,97.0,156.0,47.0,9.0,30.1,11.75,1.0,0.0,0.0,0.0,15.0,3.75,96.0,2.0,4.0,28.0,8.3,68.0,34.0,14.0,60.3,6.0,33,JAぎふリオレーナ,1,0,24,25,18,15,,82.0,176,55,10,31.2,13.75,3,1,0,33.3,7,1.75,83,1,15,19,2.4,91,38.0,24.0,54.9,8.0,19,733,2023-02-19,岐阜県,感謝と挑戦のTYK体育館,508.0,13:00,14:39,1:39,北村友香,水間絵美,加藤知也,松井志穂,4
ブレス浜松,3,3,25,25,25,,,75.0,123.0,46.0,8.0,37.4,15.33,18.0,6.0,3.0,33.3,8.0,2.67,74.0,2.0,12.0,19.0,5.1,57.0,34.0,11.0,69.3,2.0,19,プレステージ・インターナショナルアランマーレ,0,0,20,22,19,,,61.0,118,30,12,25.4,10.00,18,2,5,11.1,5,1.67,62,4,5,8,7.7,62,33.0,8.0,59.7,2.0,22,730,2023-02-18,静岡県,サーラグリーンアリーナ,1121.0,13:00,14:18,1:18,加治健男,熊本結,八木珠希,岡本幸治,3
プレステージ・インターナショナルアランマーレ,0,0,20,22,19,,,61.0,118.0,30.0,12.0,25.4,10.0,18.0,2.0,5.0,11.1,5.0,1.67,62.0,4.0,5.0,8.0,7.7,62.0,33.0,8.0,59.7,2.0,22,ブレス浜松,3,3,25,25,25,,,75.0,123,46,8,37.4,15.33,18,6,3,33.3,8,2.67,74,2,12,19,5.1,57,34.0,11.0,69.3,2.0,19,730,2023-02-18,静岡県,サーラグリーンアリーナ,1121.0,13:00,14:18,1:18,加治健男,熊本結,八木珠希,岡本幸治,3
ブレス浜松,1,0,25,22,23,22,,92.0,139.0,49.0,5.0,35.3,12.25,10.0,1.0,1.0,10.0,8.0,2.0,93.0,4.0,11.0,32.0,9.9,78.0,49.0,6.0,66.7,4.0,31,群馬銀行グリーンウイングス,3,3,23,25,25,25,,98.0,165,67,11,40.6,16.75,16,8,2,50.0,6,1.50,97,5,18,19,5.4,80,35.0,11.0,50.6,2.0,20,734,2023-02-19,静岡県,サーラグリーンアリーナ,1142.0,13:00,14:54,1:54,加治健男,熊本結,鈴木健太,戸塚靖,4
群馬銀行グリーンウイングス,3,3,23,25,25,25,,98.0,165.0,67.0,11.0,40.6,16.75,16.0,8.0,2.0,50.0,6.0,1.5,97.0,5.0,18.0,19.0,5.4,80.0,35.0,11.0,50.6,2.0,20,ブレス浜松,1,0,25,22,23,22,,92.0,139,49,5,35.3,12.25,10,1,1,10.0,8,2.00,93,4,11,32,9.9,78,49.0,6.0,66.7,4.0,31,734,2023-02-19,静岡県,サーラグリーンアリーナ,1142.0,13:00,14:54,1:54,加治健男,熊本結,鈴木健太,戸塚靖,4
フォレストリーヴズ熊本,3,3,25,25,25,,,75.0,134.0,48.0,4.0,35.8,16.0,1.0,0.0,0.0,0.0,3.0,1.0,74.0,2.0,2.0,29.0,11.8,41.0,17.0,6.0,48.8,2.0,22,ヴィアティン三重,0,0,16,22,13,,,51.0,151,42,8,27.8,14.00,9,0,1,0.0,1,0.33,52,0,11,18,3.4,71,25.0,16.0,46.5,3.0,8,731,2023-02-18,熊本県,熊本市総合体育館,331.0,13:00,14:16,1:16,村上成司,平田敬基,森山真梨絵,端田直也,3
ヴィアティン三重,0,0,16,22,13,,,51.0,151.0,42.0,8.0,27.8,14.0,9.0,0.0,1.0,0.0,1.0,0.33,52.0,0.0,11.0,18.0,3.4,71.0,25.0,16.0,46.5,3.0,8,フォレストリーヴズ熊本,3,3,25,25,25,,,75.0,134,48,4,35.8,16.00,1,0,0,0.0,3,1.00,74,2,2,29,11.8,41,17.0,6.0,48.8,2.0,22,731,2023-02-18,熊本県,熊本市総合体育館,331.0,13:00,14:16,1:16,村上成司,平田敬基,森山真梨絵,端田直也,3
フォレストリーヴズ熊本,3,3,25,25,25,,,75.0,120.0,53.0,1.0,44.2,17.67,0.0,0.0,0.0,,6.0,2.0,74.0,1.0,0.0,12.0,5.4,53.0,32.0,11.0,70.8,2.0,15,ヴィアティン三重,0,0,19,22,16,,,57.0,137,48,8,35.0,16.00,5,0,3,0.0,5,1.67,58,1,5,9,3.4,74,47.0,14.0,73.0,2.0,3,735,2023-02-19,熊本県,熊本市総合体育館,310.0,13:00,14:13,1:13,村上成司,平田敬基,森山真梨絵,登明梨,3
ヴィアティン三重,0,0,19,22,16,,,57.0,137.0,48.0,8.0,35.0,16.0,5.0,0.0,3.0,0.0,5.0,1.67,58.0,1.0,5.0,9.0,3.4,74.0,47.0,14.0,73.0,2.0,3,フォレストリーヴズ熊本,3,3,25,25,25,,,75.0,120,53,1,44.2,17.67,0,0,0,-,6,2.00,74,1,0,12,5.4,53,32.0,11.0,70.8,2.0,15,735,2023-02-19,熊本県,熊本市総合体育館,310.0,13:00,14:13,1:13,村上成司,平田敬基,森山真梨絵,登明梨,3
リガーレ仙台,3,2,25,23,12,25,15,100.0,199.0,74.0,10.0,37.2,14.8,3.0,0.0,0.0,0.0,5.0,1.0,100.0,2.0,3.0,29.0,8.5,85.0,47.0,17.0,65.3,4.0,19,大野石油広島オイラーズ,2,1,13,25,25,17,13,93.0,195,63,12,32.3,12.60,3,0,1,0.0,9,1.80,93,4,7,18,7.3,96,46.0,20.0,58.3,0.0,17,736,2023-02-25,宮城県,富谷スポーツセンター,914.0,13:00,14:46,1:46,阿部広太郎,水間絵美,紺野千賀子,渡部隆一,5
大野石油広島オイラーズ,2,1,13,25,25,17,13,93.0,195.0,63.0,12.0,32.3,12.6,3.0,0.0,1.0,0.0,9.0,1.8,93.0,4.0,7.0,18.0,7.3,96.0,46.0,20.0,58.3,0.0,17,リガーレ仙台,3,2,25,23,12,25,15,100.0,199,74,10,37.2,14.80,3,0,0,0.0,5,1.00,100,2,3,29,8.5,85,47.0,17.0,65.3,4.0,19,736,2023-02-25,宮城県,富谷スポーツセンター,914.0,13:00,14:46,1:46,阿部広太郎,水間絵美,紺野千賀子,渡部隆一,5
プレステージ・インターナショナルアランマーレ,3,3,25,25,25,,,75.0,153.0,54.0,11.0,35.3,18.0,17.0,1.0,2.0,5.9,7.0,2.33,74.0,4.0,5.0,21.0,10.8,57.0,35.0,13.0,72.8,2.0,10,フォレストリーヴズ熊本,0,0,16,22,21,,,59.0,139,38,5,27.3,12.67,2,1,0,50.0,3,1.00,60,0,3,9,2.5,68,31.0,13.0,55.1,2.0,18,737,2023-02-25,宮城県,富谷スポーツセンター,374.0,15:35,16:51,1:16,阿部広太郎,藤井靖香,佐藤恵美,渡部隆一,3
フォレストリーヴズ熊本,0,0,16,22,21,,,59.0,139.0,38.0,5.0,27.3,12.67,2.0,1.0,0.0,50.0,3.0,1.0,60.0,0.0,3.0,9.0,2.5,68.0,31.0,13.0,55.1,2.0,18,プレステージ・インターナショナルアランマーレ,3,3,25,25,25,,,75.0,153,54,11,35.3,18.00,17,1,2,5.9,7,2.33,74,4,5,21,10.8,57,35.0,13.0,72.8,2.0,10,737,2023-02-25,宮城県,富谷スポーツセンター,374.0,15:35,16:51,1:16,阿部広太郎,藤井靖香,佐藤恵美,渡部隆一,3
リガーレ仙台,3,3,25,25,23,25,,98.0,175.0,58.0,8.0,33.1,14.5,4.0,1.0,0.0,25.0,9.0,2.25,97.0,1.0,5.0,17.0,4.1,73.0,40.0,18.0,67.1,4.0,30,ブレス浜松,1,0,21,18,25,22,,86.0,160,62,6,38.8,15.50,19,7,2,36.8,5,1.25,87,2,14,13,2.0,92,45.0,29.0,64.7,10.0,17,740,2023-02-26,宮城県,富谷スポーツセンター,1108.0,12:00,13:46,1:46,阿部広太郎,藤井静香,紺野千賀子,片岡剛,4
